id,for_user_id,round_id,item,idea_content,rater1,rater2,rater3,rater4
70846,HcYiggdZ,1,paperclip,tack,2,2,2,1
70847,HcYiggdZ,1,paperclip,coffee stirrer,2,4,3,2
70848,hee1Wrlg,1,paperclip,Clipping pieces of paper together,1,4,1,1
70849,hee1Wrlg,1,paperclip,Jewelry,2,2,2,1
70850,hee1Wrlg,1,paperclip,Removing a stuck floppy disk from an old Mac computer,4,4,2,3
70851,hee1Wrlg,1,paperclip,Stitch marker for knitting and crochet projects,3,5,4,3
70852,hee1Wrlg,1,paperclip,Temporary replacement for missing bolt,4,4,2,2
70853,hj8bSQrN,1,paperclip,hold papers together,1,1,1,1
70854,hj8bSQrN,1,paperclip,pick a lock,2,3,1,2
70855,hj8bSQrN,1,paperclip,"clean a pipe, unclog",2,3,2,2
70856,hj8bSQrN,1,paperclip,clean a crack in tile,2,3,2,2
70857,hj8bSQrN,1,paperclip,use as paintbrush,3,5,2,2
70858,hj8bSQrN,1,paperclip,make jewelry,2,2,1,1
70859,hj8bSQrN,1,paperclip,use as measuring tool,2,4,2,2
70860,hj8bSQrN,1,paperclip,make a bow and arrow,3,5,4,3
70861,hj8bSQrN,1,paperclip,hair pin,2,3,2,2
70862,hj8bSQrN,1,paperclip,bookmark,1,3,2,1
70863,hj8bSQrN,1,paperclip,fishing hook,2,3,2,3
70864,hj8bSQrN,1,paperclip,use as skewer,4,5,3,2
70865,Hl5tqv6W,1,paperclip,use it as sculptures art,3,4,2,2
70866,Hl5tqv6W,1,paperclip,use it to pick a lock,2,3,1,2
70867,Hl5tqv6W,1,paperclip,use it as plant marker,2,5,3,2
70868,Hl5tqv6W,1,paperclip,use it as to tie items together,1,4,1,1
70869,Hl5tqv6W,1,paperclip,use it as a stirrer,4,5,2,2
70870,hMD9Qw58,1,paperclip,hold paper together,1,1,1,1
70871,hMD9Qw58,1,paperclip,unfold and use point to pick lock,2,3,1,2
70872,hMD9Qw58,1,paperclip,use point to get to hard places,2,4,2,2
70873,hY8DrnuO,1,paperclip,bookmark,1,4,2,1
70874,hY8DrnuO,1,paperclip,hang item from thumb tac on wall or cork board,5,1,1,2
70875,hY8DrnuO,1,paperclip,hold sweater in place,4,3,2,2
70876,hY8DrnuO,1,paperclip,extend necklace length,4,2,2,1
70877,I7m5DGyu,1,paperclip,Attach papers together,1,1,1,1
70878,I7m5DGyu,1,paperclip,pick a lock,2,3,1,2
70879,I7m5DGyu,1,paperclip,make a necklace,2,2,1,2
70880,iAmxL5kV,1,paperclip,paper holder,1,1,1,1
70881,iAmxL5kV,1,paperclip,reset electronics,5,4,2,2
70882,iAmxL5kV,1,paperclip,lock pick,3,3,1,2
70883,ib5Yvt55,1,paperclip,unlock the door of a miniature car,5,3,1,3
70884,ib5Yvt55,1,paperclip,bend into a mini TV antenna,4,2,3,2
70885,ib5Yvt55,1,paperclip,make a cheap ring,4,3,2,2
70886,ib5Yvt55,1,paperclip,slingshot ammo,5,3,2,2
70887,iC3RI2p2,1,paperclip,Keyring,4,4,1,1
70888,iC3RI2p2,1,paperclip,chip bag clip,1,3,1,2
70889,iC3RI2p2,1,paperclip,weapon,1,2,2,1
70890,iC3RI2p2,1,paperclip,push pin,2,3,2,1
70891,iC3RI2p2,1,paperclip,jewelry,4,3,2,1
70892,iC3RI2p2,1,paperclip,used to pull hair back,3,3,2,2
70893,iC3RI2p2,1,paperclip,used to poke small reset buttons on electronics,5,4,2,2
70894,iC3RI2p2,1,paperclip,chain necklace,4,2,1,2
70895,iC3RI2p2,1,paperclip,hold papers together,1,1,1,1
70896,iC3RI2p2,1,paperclip,organize office,1,2,2,2
70897,iC3RI2p2,1,paperclip,makeshift twisty tie,4,3,2,1
70910,iVOZgWb9,1,paperclip,Clip paper together ,1,1,1,1
70911,iVOZgWb9,1,paperclip,Pick Locks,3,3,1,2
70912,iVOZgWb9,1,paperclip,Make Toys ,5,2,2,1
70913,iVOZgWb9,1,paperclip,Cable Twist ,3,3,3,2
70914,j0DY4Qzg,1,paperclip,bind papers together,1,1,1,1
70915,j0DY4Qzg,1,paperclip,"hang things:  ornaments, earrings, etc",2,3,1,2
70916,j0DY4Qzg,1,paperclip,stab someone in the eye,2,5,2,2
70917,j0DY4Qzg,1,paperclip,clean under fingernails,2,3,2,2
70918,j0DY4Qzg,1,paperclip,scoop peanut butter,5,5,4,3
70919,j0DY4Qzg,1,paperclip,pick lock,2,3,1,2
70920,j0DY4Qzg,1,paperclip,pack straw with spitballs,2,5,5,3
70921,j2pr9SC4,1,paperclip,pick a lock,3,3,1,2
70922,j2pr9SC4,1,paperclip,clip papers together,1,1,1,1
70923,j2pr9SC4,1,paperclip,a game piece in a board game,2,5,2,2
70924,j2pr9SC4,1,paperclip,to demonstrate how a magnet works,4,3,3,2
70925,j2pr9SC4,1,paperclip,a game of pick-up-paperclips,2,5,1,2
70926,j2pr9SC4,1,paperclip,an artistic sculpture of many paperclips,5,4,2,1
70927,j2pr9SC4,1,paperclip,to hold money,1,2,1,1
70928,j2pr9SC4,1,paperclip,to poke into a hole to get something stuck out,2,3,2,1
70929,j2pr9SC4,1,paperclip,to scratch someone with,1,3,2,1
70930,j2pr9SC4,1,paperclip,as an eye on a snowman,5,2,3,2
70931,j2pr9SC4,1,paperclip,as part of a trail of paperclips leading somewhere,5,2,2,1
70932,jabz8ZMA,1,paperclip,to hold papers together,1,1,1,1
70933,jabz8ZMA,1,paperclip,clean fingernails,2,3,2,2
70934,Jc1pC053,1,paperclip,"Bend into a piece of jewelry, such as in shape of flower",4,3,2,3
70935,Jc1pC053,1,paperclip,Cut into pieces,1,1,1,1
70936,Jc1pC053,1,paperclip,Make a mini mobile,5,2,3,1
70937,jC6kp1W5,1,paperclip,holding papers,1,1,1,1
70938,jC6kp1W5,1,paperclip,making a chain,3,2,1,1
70939,jC6kp1W5,1,paperclip,making jewelry,4,3,1,1
70940,jC6kp1W5,1,paperclip,making arts and crafts,3,3,1,1
70941,JE5LUVea,1,paperclip,hold multiple papers together,1,1,1,1
70942,jhX9tFGh,1,paperclip,hold papers together,1,1,1,1
70943,jhX9tFGh,1,paperclip,wear as barrette,3,2,2,2
70944,jhX9tFGh,1,paperclip,bend and wear as ring,3,3,2,2
70945,jhX9tFGh,1,paperclip,hold button in place,4,3,3,2
70946,jhX9tFGh,1,paperclip,string together as necklace,4,2,2,2
70947,JlTb0mcF,1,paperclip,keep piercings open,2,4,2,2
70948,JlTb0mcF,1,paperclip,necklace,2,2,1,2
70949,JlTb0mcF,1,paperclip,hold paper together,1,1,1,1
70950,JlTb0mcF,1,paperclip,scratch scratch offs,2,4,2,2
70951,JlTb0mcF,1,paperclip,detail nail polish,4,4,3,2
70952,JlTb0mcF,1,paperclip,reset electronics,2,4,2,2
70953,JwPQBC80,1,paperclip,Hold paper together,1,1,1,1
70954,JwPQBC80,1,paperclip,To weap headphone cords in,2,4,3,2
70955,JwPQBC80,1,paperclip,To unscrew small screws,3,5,2,2
70956,JxuQ6c1f,1,paperclip,clip together papers,1,1,1,1
70957,JxuQ6c1f,1,paperclip,hold hair like a bobby pin,2,3,2,2
70958,JxuQ6c1f,1,paperclip,make a necklace (use the clip to hold the charm),2,2,1,2
70959,JxuQ6c1f,1,paperclip,pick locks,2,3,1,2
70960,JxuQ6c1f,1,paperclip,pop zits,3,4,3,3
70961,JxuQ6c1f,1,paperclip,make a chain,2,2,1,1
70962,jZeyKHnS,1,paperclip,start my computer when on/off button is broken 2,5,4,2,2
70963,jZeyKHnS,1,paperclip,dig out splinters 3,2,3,2,1
70964,jZeyKHnS,1,paperclip,clean crumbs out of keyboard 5,4,4,2,2
70965,jZeyKHnS,1,paperclip,clean wax out of ear canal 6,2,3,2,2
70966,K4mPL0l6,1,paperclip,lockpick,3,3,1,2
70967,K4mPL0l6,1,paperclip,figure,1,3,1,1
70968,K4mPL0l6,1,paperclip,fuse,5,2,3,1
70969,K4mPL0l6,1,paperclip,compass,5,4,4,2
70970,K4mPL0l6,1,paperclip,tie tack,2,2,2,1
70971,K4mPL0l6,1,paperclip,cufflink,5,3,4,2
70972,K5j720Ym,1,paperclip,for write msgs,2,3,2,1
70973,K5j720Ym,1,paperclip,drawing,5,4,2,1
70974,K5j720Ym,1,paperclip,use to envelop letter,4,1,3,2
70975,K5j720Ym,1,paperclip,used to hide something,2,3,3,1
70976,K6LmqSD5,1,paperclip,lock pick,2,3,1,2
70977,K6LmqSD5,1,paperclip,tooth pick,2,4,2,2
70978,K6LmqSD5,1,paperclip,use to clear opening of dried super glue opening,5,4,2,2
70979,K6LmqSD5,1,paperclip,use as a wire to transfer electricity,3,4,2,2
70980,K6LmqSD5,1,paperclip,fish hook,2,3,2,3
70981,K883nL64,1,paperclip,hole punch,2,2,2,1
70982,K883nL64,1,paperclip,fingernail cleaner,1,3,2,2
70983,K883nL64,1,paperclip,earing,4,3,2,2
70984,K883nL64,1,paperclip,x-mas orniment hook ,4,3,1,2
70985,K883nL64,1,paperclip,cord organiser,3,4,3,1
70986,KCptHutj,1,paperclip,To hold papers together.,1,1,1,1
70987,KCptHutj,1,paperclip,To pierce something with the ends.,2,2,2,1
70988,KCptHutj,1,paperclip,To hold together a patch or name tag on a shirt,3,4,2,2
70989,Kf5hYM86,1,paperclip,Fingernail cleaner,2,4,2,2
70990,Kf5hYM86,1,paperclip,Ear cleaner,2,4,2,2
70991,Kf5hYM86,1,paperclip,Lock pick,2,3,1,2
70992,Kf5hYM86,1,paperclip,Keychain,2,3,1,2
70993,Kf5hYM86,1,paperclip,Makeshift arms for tiny figure,3,4,3,3
70994,Kf5hYM86,1,paperclip,Picture Holder,2,3,1,2
70995,kF9615f2,1,paperclip,connect papers,1,1,1,1
70996,kF9615f2,1,paperclip,make a 'duck call',5,5,5,1
70997,kF9615f2,1,paperclip,open a lock,2,3,1,2
70998,kF9615f2,1,paperclip,poke someone,2,3,2,2
70999,kF9615f2,1,paperclip,make a prison cigarette lighter,3,3,5,3
71000,kF9615f2,1,paperclip,close a chip bag,1,4,1,2
71001,KmUX88nb,1,paperclip,Toothpick,1,4,1,2
71002,KmUX88nb,1,paperclip,lockpick,3,3,1,2
71003,KmUX88nb,1,paperclip,bookmark,1,4,2,1
71004,KmUX88nb,1,paperclip,bill holder,1,4,1,1
71005,KNj3o6fP,1,paperclip,USED TO CLIP PAPERS TOGETHER,1,1,1,1
71006,KNj3o6fP,1,paperclip,CAN BE MADE INTO SHAPES,2,3,2,1
71007,KNj3o6fP,1,paperclip,HOLD OPENED CHIP BAGS TOGETHER,1,4,1,2
71008,KNj3o6fP,1,paperclip,COULD BE USED TO TIDY A CHILD'S ARTWORK,2,3,3,3
71009,KNj3o6fP,1,paperclip,CAN BE PAINTED AND USED AS A DECOR,2,4,3,2
71010,kPD89jW3,1,paperclip,Spring,2,5,2,2
71011,kPD89jW3,1,paperclip,Toy cricket,4,5,4,3
71012,kPD89jW3,1,paperclip,pipe cleaner,2,4,1,2
71013,kPD89jW3,1,paperclip,small pipe snake,2,4,2,2
71014,kPD89jW3,1,paperclip,nail cleaner,2,4,1,2
71015,kPD89jW3,1,paperclip,wood mark,2,4,3,2
71016,KrS6IRo8,1,paperclip,Unlock a door,3,3,1,2
71017,KrS6IRo8,1,paperclip,Art projects,3,4,2,1
71018,KrS6IRo8,1,paperclip,open unresponsive disc drives,5,3,2,2
71019,KxZ68Dlf,1,paperclip,Hold items,1,1,1,1
71020,KxZ68Dlf,1,paperclip,Hang items,2,3,1,1
71021,KxZ68Dlf,1,paperclip,Electricity,2,4,2,1
71022,KxZ68Dlf,1,paperclip,clamp,2,3,3,2
71023,KxZ68Dlf,1,paperclip,Conductor,2,4,3,2
71024,KxZ68Dlf,1,paperclip,hook,2,3,2,2
71025,KxZ68Dlf,1,paperclip,poker,2,3,2,1
71026,KxZ68Dlf,1,paperclip,connector compas,2,5,1,1
71027,l66h8TSK,1,paperclip,5. Graffiti on plastic scratch tool,2,4,3,3
71028,l66h8TSK,1,paperclip,Worm hook,2,3,3,3
71029,l66h8TSK,1,paperclip,Paper note / memo hanger,1,3,1,2
71030,l66h8TSK,1,paperclip,To make pixel holes in paper,2,3,2,2
71031,l66h8TSK,1,paperclip,DVD drive opener,2,4,2,2
71032,l7N9V4Mr,1,paperclip,hold papers together,1,1,1,1
71033,l7N9V4Mr,1,paperclip,Pick a lock,2,3,1,2
71034,l7N9V4Mr,1,paperclip,Organizing wires,1,2,1,2
71035,l7N9V4Mr,1,paperclip,Hold things together,1,1,1,1
71036,l7N9V4Mr,1,paperclip,Hang things,2,3,1,1
71037,l7N9V4Mr,1,paperclip,Bookmark,1,3,2,1
71038,l7N9V4Mr,1,paperclip,Organization,1,2,1,1
71039,l976kyQ1,1,paperclip,chain link,3,3,1,1
71040,l976kyQ1,1,paperclip,necklace,4,2,1,2
71041,l976kyQ1,1,paperclip,Ear rings,4,4,2,2
71042,l976kyQ1,1,paperclip,memo hanger,2,2,2,1
71043,l976kyQ1,1,paperclip,hair accessory,3,3,2,1
71044,l9pCqCGT,1,paperclip,button for clothes,2,3,2,2
71045,l9pCqCGT,1,paperclip,earing,2,2,2,2
71046,l9pCqCGT,1,paperclip,key,2,3,1,2
71047,l9pCqCGT,1,paperclip,key chain,2,3,1,2
71048,l9pCqCGT,1,paperclip,art,2,4,2,2
71049,l9pCqCGT,1,paperclip,pick,2,3,1,1
71050,l9pCqCGT,1,paperclip,zipper,1,4,2,2
71051,l9pCqCGT,1,paperclip,clip,1,4,1,1
71052,l9pCqCGT,1,paperclip,poker,2,3,2,1
71053,LcB8W68g,1,paperclip,organize pieces of paper,1,2,1,1
71054,LcB8W68g,1,paperclip,weight for paper airplane,3,4,2,4
71055,LcB8W68g,1,paperclip,bend into a wire to connect electrical components,2,4,3,3
71056,LcB8W68g,1,paperclip,use the tip to remove small objects from crevices,3,4,2,2
71057,lD7jWtiL,1,paperclip,Bracelet,2,2,2,2
71058,lD7jWtiL,1,paperclip,necklace,2,2,1,2
71059,lD7jWtiL,1,paperclip,chain to make a bathroom clothes line,4,2,2,3
71060,lD7jWtiL,1,paperclip,an art project,2,4,2,2
71061,Lec2y841,1,paperclip,clip papers,1,1,1,1
71062,Lec2y841,1,paperclip,fish hook,4,4,2,2
71063,Lec2y841,1,paperclip,paper weight,4,2,2,1
71064,Lec2y841,1,paperclip,weapon,1,2,2,1
71065,Lec2y841,1,paperclip,art,3,4,2,1
71066,Lec2y841,1,paperclip,chain,3,3,1,1
71067,Lec2y841,1,paperclip,necklace,4,2,1,2
71068,lGi8mYM4,1,paperclip,open it and use as tool to open cd drives,2,4,2,2
71069,lGi8mYM4,1,paperclip,open it and use as xmas ornament holder,2,3,1,2
71070,lGi8mYM4,1,paperclip,open it and use as a plant stake,2,3,3,2
71071,lGi8mYM4,1,paperclip,open it and re-bend it as a piece of wire for tying,2,3,3,2
71072,lGi8mYM4,1,paperclip,link together to form a chain - and use as a necklace,2,2,1,2
71073,lGi8mYM4,1,paperclip,link together to form a chain - and use as earrings,2,2,1,2
71074,lGi8mYM4,1,paperclip,link together to form a chain and use as decorative garland,2,2,1,2
71075,lGi8mYM4,1,paperclip,use it as a paper holder (regular clip!),1,1,1,1
71076,LN1p6396,1,paperclip,clip paper,1,1,1,1
71077,LN1p6396,1,paperclip,pick a lock,3,3,1,2
71078,LN1p6396,1,paperclip,poke a hole in something,2,2,2,1
71079,LN1p6396,1,paperclip,make a spring,4,5,4,2
71080,LN1p6396,1,paperclip,use to carve or etch something.,4,3,2,2
71081,Lr5bzVBf,1,paperclip,hold papers,1,1,1,1
71082,Lr5bzVBf,1,paperclip,puncture,2,3,2,1
71083,Lr5bzVBf,1,paperclip,fish hook,2,3,2,3
71084,Lr6WcnQu,1,paperclip,clip papers together,1,1,1,1
71085,Lr6WcnQu,1,paperclip,pick a lock,2,3,1,2
71086,Lr6WcnQu,1,paperclip,pare one's fingernails,2,3,1,2
71087,Lr6WcnQu,1,paperclip,etch on a surface,3,4,3,2
71088,Lr6WcnQu,1,paperclip,scrape off some adhesive substance,3,4,2,2
71089,Lr6WcnQu,1,paperclip,bind items together,1,1,1,1
71090,Lr6WcnQu,1,paperclip,create a bracelet,2,2,2,2
71091,Lr6WcnQu,1,paperclip,stick between two items,2,5,1,1
71092,Lr6WcnQu,1,paperclip,use as a weight,2,4,2,1
71093,ls85DI0O,1,paperclip,Papers together ,1,1,1,1
71094,ls85DI0O,1,paperclip,Open a door,2,3,1,2
71095,ls85DI0O,1,paperclip,Hold things together ,1,1,1,1
71096,ls85DI0O,1,paperclip,Make a chain,2,2,1,1
71097,ls85DI0O,1,paperclip,As a holder,2,3,2,1
71098,ls85DI0O,1,paperclip,Picture holder,2,3,1,2
71105,M01qi2vc,1,paperclip,hold papers together,1,1,1,1
71106,M01qi2vc,1,paperclip,used as a wire for broken glasses,4,3,2,2
71107,M01qi2vc,1,paperclip,hair pin,3,3,2,2
71108,M01qi2vc,1,paperclip,clothes hanger after washing clothes,4,3,2,2
71109,m77nfH6L,1,paperclip,hold paper,1,1,1,1
71110,m77nfH6L,1,paperclip,pick lock,2,3,1,2
71111,m77nfH6L,1,paperclip,poke tings,2,3,2,1
71112,m77nfH6L,1,paperclip,hold things ,1,1,1,1
71113,M826NWy8,1,paperclip,unlock a lock,2,3,1,2
71114,M826NWy8,1,paperclip,open a door,2,3,1,2
71115,M826NWy8,1,paperclip,fix machines,2,3,2,2
71116,M826NWy8,1,paperclip,connect papers the normal way,1,1,1,1
71117,M826NWy8,1,paperclip,use as paintbrush,3,5,2,2
71118,M826NWy8,1,paperclip,use as a connector,2,4,2,1
71119,M826NWy8,1,paperclip,poke holes in things,2,3,2,1
71120,M826NWy8,1,paperclip,fix wires,2,3,3,2
71121,M826NWy8,1,paperclip,fix clothing,2,3,2,2
71122,M826NWy8,1,paperclip,use as a stencil,3,4,2,2
71123,M826NWy8,1,paperclip,open an iphone,2,3,2,2
71124,M826NWy8,1,paperclip,cut tape,3,5,3,2
71125,M826NWy8,1,paperclip,cut food,3,5,3,2
71126,M826NWy8,1,paperclip,make a chain,2,2,1,1
71127,M826NWy8,1,paperclip,make a necklace,2,2,1,2
71128,m9S84IQd,1,paperclip,key,2,3,1,2
71129,m9S84IQd,1,paperclip,fork,2,5,5,2
71130,m9S84IQd,1,paperclip,hair pin,2,3,2,2
71131,m9S84IQd,1,paperclip,sword,3,5,3,2
71132,MBYB7Nz5,1,paperclip,organize paper,1,2,1,1
71133,MBYB7Nz5,1,paperclip,temporary repair of clothing ,2,3,2,2
71134,MBYB7Nz5,1,paperclip,use as a weapon,2,5,2,1
71135,MBYB7Nz5,1,paperclip,use to paint small objects,3,4,3,3
71136,MBYB7Nz5,1,paperclip,make an art project,3,4,2,2
71137,MBYB7Nz5,1,paperclip,keep you entertained in a boring meeting,5,3,2,2
71138,mctpMb8Q,1,paperclip,hold pages together,1,1,1,1
71139,mctpMb8Q,1,paperclip,close chip bags,1,4,1,2
71140,mctpMb8Q,1,paperclip,bookmark,1,3,2,1
71141,mctpMb8Q,1,paperclip,temporary button closure,2,4,2,2
71142,mfgxaq4c,1,paperclip,use it to pick a lock,2,3,1,2
71143,mfgxaq4c,1,paperclip,to roast very tiny weenies over an itty bitty fire,5,5,5,4
71144,mfgxaq4c,1,paperclip,combine with other paper clips to make necklaces and earrings,2,2,2,2
71145,mfgxaq4c,1,paperclip,combine with LOTS of other paperclips to make very light-weight chain mail armor,2,2,2,3
71146,mfgxaq4c,1,paperclip,use them to clip your hair to your ears,5,4,4,2
71147,mhcrc4iq,1,paperclip,Pick locks,2,3,1,2
71148,mhcrc4iq,1,paperclip,Hair pin,2,3,2,2
71149,mhcrc4iq,1,paperclip,Make 'stick' metal figurines,3,5,2,2
71150,mhcrc4iq,1,paperclip,Prop up recipe cards,3,4,3,2
71151,mhcrc4iq,1,paperclip,Clean gunk out of your computer,2,3,2,2
71152,mhcrc4iq,1,paperclip,Paperclip jewelry,2,2,2,2
71153,mhcrc4iq,1,paperclip,Wiring alternative,2,4,2,2
71154,mmD57gcr,1,paperclip,put papers together,1,1,1,1
71155,mmD57gcr,1,paperclip,open a lock,3,3,1,2
71156,mmD57gcr,1,paperclip,access a small whole,1,2,2,1
71157,mmD57gcr,1,paperclip,put cloth together ,2,3,2,1
71158,mmD57gcr,1,paperclip,use to make some sort of artistic craft,4,4,2,1
71159,mmD57gcr,1,paperclip,make earrings ,4,3,2,2
71160,MXicONTd,1,paperclip,hold papers together,1,1,1,1
71161,MXicONTd,1,paperclip,replacement button,2,4,3,2
71162,MXicONTd,1,paperclip,letter opener,2,3,2,2
71163,MXicONTd,1,paperclip,unclog a glue bottle (or any bottle),3,4,2,2
71164,MXicONTd,1,paperclip,CD release,2,4,2,2
71165,MXicONTd,1,paperclip,punch holes in paper,2,3,2,1
71166,MzKGrHfk,1,paperclip,Hold together papers.,1,1,1,1
71167,MzKGrHfk,1,paperclip,Make jewelry.,2,2,1,1
71168,MzKGrHfk,1,paperclip,Pick locks.,2,3,1,2
71169,MzKGrHfk,1,paperclip,Make sculptures.,3,4,2,2
71170,MzKGrHfk,1,paperclip,Clean dirt between nails.,2,3,2,2
71171,MzKGrHfk,1,paperclip,Clean dirt between keyboard.,3,3,2,2
71172,MzKGrHfk,1,paperclip,Engrave something in wood.,3,4,3,3
71173,MzKGrHfk,1,paperclip,Throw at someone.,2,3,2,1
71174,n0jCAZ1s,1,paperclip,Necklace,4,2,1,2
71175,n0jCAZ1s,1,paperclip,Earrings,4,3,2,2
71176,n0jCAZ1s,1,paperclip,Lock pick,3,3,1,2
71177,n0jCAZ1s,1,paperclip,Engraver,4,4,4,2
71178,n0jCAZ1s,1,paperclip,Wire,4,3,2,1
71179,n0jCAZ1s,1,paperclip,Bracelet,4,3,2,2
71180,n0jCAZ1s,1,paperclip,Back scratcher ,3,3,3,2
71181,N311258W,1,paperclip,clip things together,1,2,1,1
71182,N311258W,1,paperclip,hold papers together on a folder,1,1,1,1
71183,N311258W,1,paperclip,post paper on a bulletin ,3,3,1,2
71184,N311258W,1,paperclip,presentation ,4,3,2,1
71185,N311258W,1,paperclip,make sure you are organized,2,3,1,1
71186,Na5C17A6,1,paperclip,clipping paper,1,1,1,1
71187,Na5C17A6,1,paperclip,coiled to make a spring,2,5,3,3
71188,Na5C17A6,1,paperclip,straightened for a handcuff pick,2,4,1,3
71189,Na5C17A6,1,paperclip,straightened as a CD/DVD-ROM manual ejection tool,2,4,2,2
71190,Na5C17A6,1,paperclip,re-bent into cell phone holder,2,5,2,2
71191,Na5C17A6,1,paperclip,'jumping' toy,4,3,4,2
71192,nNBNu992,1,paperclip,holding papers together,1,1,1,1
71193,nNBNu992,1,paperclip,opening a lock ,3,3,1,2
71194,nNBNu992,1,paperclip,using it for a Christmas tree ornament,3,3,1,2
71195,nNBNu992,1,paperclip,holding on dog ID tag,4,4,2,2
71196,nNBNu992,1,paperclip,cleaning tight spaces,2,3,2,2
71197,nStEJbi0,1,paperclip,Hold papers together,1,1,1,1
71198,nStEJbi0,1,paperclip,Make a necklace,4,2,1,2
71199,nStEJbi0,1,paperclip,Design building models while laying flat on a table,4,3,3,1
71200,NXFB8KQ5,1,paperclip,sling shot,2,5,3,2
71201,NXFB8KQ5,1,paperclip,lock pick,2,3,1,2
71202,NXFB8KQ5,1,paperclip,chain,2,2,1,1
71203,O3A01apk,1,paperclip,Lock pick,3,3,1,2
71204,O3A01apk,1,paperclip,fishing hook,4,4,2,2
71205,O3A01apk,1,paperclip,wire,4,3,2,1
71206,O3A01apk,1,paperclip,to extend ones reach,2,4,2,1
71207,O3A01apk,1,paperclip,tooth pick,1,4,1,2
71208,O3A01apk,1,paperclip,poke holes in objects,2,2,2,1
71209,O3A01apk,1,paperclip,book mark,1,4,2,1
71210,O3A01apk,1,paperclip,keep a bag of chips closed,2,3,1,2
71211,O3A01apk,1,paperclip,Paint art tool,4,4,2,2
71212,O3A01apk,1,paperclip,bind objects together,1,1,1,1
71213,o65EfhY5,1,paperclip,clean fingernails,2,3,2,2
71214,o65EfhY5,1,paperclip,replacent link in chain,3,3,2,1
71215,o65EfhY5,1,paperclip,lockpick,3,3,1,2
71216,o65EfhY5,1,paperclip,sculpture,4,3,2,1
71217,o65EfhY5,1,paperclip,hole poker,2,2,2,1
71218,o65EfhY5,1,paperclip,gun for rubberbands,5,4,3,2
71219,o72ZrbMG,1,paperclip,pipe cleaner,4,3,1,2
71220,o72ZrbMG,1,paperclip,unlock doors,3,3,1,2
71221,o72ZrbMG,1,paperclip,art projects,3,4,2,1
71222,o72ZrbMG,1,paperclip,clip together papers,1,1,1,1
71223,o72ZrbMG,1,paperclip,clean underneath your nails,2,3,2,2
71224,o72ZrbMG,1,paperclip,link together to make a bracelet ,4,2,2,2
71225,O9vSup0D,1,paperclip,Paperclips can be used to organize stacks of differing information,1,1,1,1
71226,O9vSup0D,1,paperclip,"They can by used to keep folders closed, yet easy to open",1,1,1,1
71227,O9vSup0D,1,paperclip,They can be used as a pin to burst objects,2,3,4,2
71228,O9vSup0D,1,paperclip,You may use a paperclip to hold pants together when no safety pin available,4,3,2,2
71229,oa0XCM38,1,paperclip,hold paper together,1,1,1,1
71230,oa0XCM38,1,paperclip,complete a make shift curcuit,2,4,3,2
71231,oa0XCM38,1,paperclip,heat up to burn a small area,3,4,4,2
71232,oa0XCM38,1,paperclip,make a design/shape,2,2,2,1
71233,oa0XCM38,1,paperclip,tool,1,3,1,1
71234,omDXbFdx,1,paperclip,lock pick,3,3,1,2
71235,omDXbFdx,1,paperclip,toothpick,1,4,1,2
71236,omDXbFdx,1,paperclip,slingshot weapon,5,3,3,2
71237,omDXbFdx,1,paperclip,Frisbee,1,1,4,2
71238,omDXbFdx,1,paperclip,self defense weapon,1,2,2,1
71239,omDXbFdx,1,paperclip,sculpture media,4,3,2,1
71240,omDXbFdx,1,paperclip,tie ,2,3,2,1
71241,OpGVLc2i,1,paperclip,hold papers together,1,1,1,1
71242,OpGVLc2i,1,paperclip,hold a curtain back,3,3,1,2
71243,OpGVLc2i,1,paperclip,unfold and use to clean nails,1,3,2,1
71244,OpGVLc2i,1,paperclip,unfold and use to press a restart button,5,4,2,2
71245,OpGVLc2i,1,paperclip,earring,4,3,2,2
71246,OpGVLc2i,1,paperclip,sculpture,4,3,2,1
71247,OpGVLc2i,1,paperclip,"string a bunch into a chain and wear as a necklace, bracelet or belt",4,2,2,2
71248,OpGVLc2i,1,paperclip,weapon (unfolded),1,2,2,1
71249,opxAEih3,1,paperclip,attach paper,1,1,1,1
71250,opxAEih3,1,paperclip,use as key (straightened out),2,3,1,2
71251,opxAEih3,1,paperclip,clean under fingernails,2,3,2,2
71252,opxAEih3,1,paperclip,poke holes in something,2,3,2,1
71253,opxAEih3,1,paperclip,make toys/doll/animal shapes for fun,2,3,2,2
71254,opxAEih3,1,paperclip,link together to make a chain,2,2,1,1
71255,opxAEih3,1,paperclip,make jewelry,2,2,1,1
71256,OXGW4BSs,1,paperclip,Makeshift safety pin,2,3,2,2
71257,OXGW4BSs,1,paperclip,lockpick,2,3,1,2
71258,OXGW4BSs,1,paperclip,twisty tie,2,4,2,1
71259,OXGW4BSs,1,paperclip,small crack cleaner,2,4,2,2
71260,OXGW4BSs,1,paperclip,thing to hold tin foil up off food,2,5,4,3
71261,P3oBZCkA,1,paperclip,clipping papers together,1,1,1,1
71262,P3oBZCkA,1,paperclip,linking two objects together such as keys,4,2,1,1
71263,P3oBZCkA,1,paperclip,zipper pull,4,4,2,2
71264,P3oBZCkA,1,paperclip,one end can be used to clean out cticles,1,3,2,2
71265,P3oBZCkA,1,paperclip,one end can be used to clean out finger nails,1,3,2,2
71266,P3oBZCkA,1,paperclip,linking a broken chain or necklace,4,2,2,2
