id,idea_content,llama33k10,for_user_id,round_id
50546,Headband,266,68,2
50547,Leash,88,68,2
50548,Necklace,64,68,2
50549,Ring Object,216,68,2
50550,Ruler,209,68,2
50551,Ruler,209,68,2
50552,Shoelace,35,68,2
50553,Striking Object,67,68,2
50554,cut it into pieces to create a work of art,34,71,2
50555,make it into a necklace,426,71,2
50556,play limbo,80,71,2
50557,pull a car,33,71,2
50558,to tie hair,17,71,2
50559,use it as a jump,162,71,2
50560,decorate,140,72,2
50561,jump,21,72,2
50562,measure,55,72,2
50563,tie together,14,72,2
50564,workout,173,72,2
50565,A belt,6,75,2
50566,A bowl,358,75,2
50567,A hair tie,269,75,2
50568,Earrings,200,75,2
50569,Necklace,64,75,2
50570,Rings,76,75,2
50571,Sandals,359,75,2
50572,belt,6,76,2
50573,bracelet,4,76,2
50574,braid,433,76,2
50575,brush,483,76,2
50576,dog toy,234,76,2
50577,hair tie,269,76,2
50578,jewelry,335,76,2
50579,make a wallet,490,76,2
50580,to make hair for a doll,342,76,2
50581,boarder,207,77,2
50582,exercise tool,290,77,2
50583,lasso,111,77,2
50584,whip,8,77,2
50585,Draw or paint an abstract piece of art using a section of viewed close up,436,78,2
50586,Place a piece of under a microscope and examine the fibers Then  you could try to represent what you see using objects to make a collage,308,78,2
50587,Take the apart and use the individual strands as hair for a doll,217,78,2
50588,belt,6,79,2
50589,hair tie,17,79,2
50590,leash,283,79,2
50591,necklace,64,79,2
50592,swing,77,79,2
50593,tug of war,20,79,2
50594,use to tie to a car and a sled and use for sledding,36,79,2
50595,Hang it on a wall to divide it up,202,80,2
50596,jump,21,80,2
50597,us it for tug of war,20,80,2
50598,use it as a dog toy,234,80,2
50599,use it to tie a bouquet of flowers together,9,80,2
50600,use it with your drapes around a window either to tie them back  or put a tassel on the end for decoration,291,80,2
50601,Wear it as a headband,132,80,2
50602,Wrap it around your waist  leg or arm as an accessory,6,80,2
50603,Suspend your television from the ceiling,13,81,2
50604,Use it to build a bridge across the chasm to escape enemies,457,81,2
50605,Use it to climb a sheer cliff to escape an angry Yeti,399,81,2
50606,Use it to help your friends climb out of the hole they just dug to trap a Heffalump,148,81,2
50607,Use it to steal the idol  Indiana Jones style,505,81,2
50608,Use the as reins for your dragon,474,81,2
50609,bungy cord,389,82,2
50610,lasso,111,82,2
50611,leash,283,82,2
50612,support,30,82,2
50613,tie,193,82,2
50614,tight,279,82,2
50615,weapon,67,82,2
50616,whip,8,82,2
50617,zip line,201,82,2
50618,cat toy,69,83,2
50619,extension to a ceiling fan string,124,83,2
50620,ghetto swing,518,83,2
50621,hair bow,146,83,2
50622,makeshift ladder,104,83,2
50623,measuring things,55,83,2
50624,put an old book back together,229,83,2
50625,tie a toga around yourself,121,83,2
50626,use it as a headband,132,83,2
50627,headbands,266,84,2
50628,can be used as bookbag strings instead of the normal ones,507,84,2
50629,can be used as jewelry,101,84,2
50630,take the apart and use the strings as pieces of hair,217,84,2
50631,to hang picture frames,171,84,2
50632,break each strand apart and create a wig,217,85,2
50633,cut it up in equal length pieces and paint them red so I can trick someone into thinking it is licorice,70,85,2
50634,make a lasso and catch a shark,186,85,2
50635,hang a criminal,31,86,2
50636,hang up items in the air,71,86,2
50637,play jump,127,86,2
50638,set up a swing,89,86,2
50639,swing around a tree,210,86,2
50640,tie things down,110,86,2
50641,tie things together,14,86,2
50642,use as a leash for a dog,88,86,2
50643,belt,6,87,2
50644,fishing rod,276,87,2
50645,something to anchor you to something else,110,87,2
50646,weapon,67,87,2
50647,You can tie your keys to your belt so you wont loose them,406,88,2
50648,You can use as a measuring device,161,88,2
50649,you can use to hang a tv instead of on the wall,13,88,2
50650,You can use the to tie up your hair,17,88,2
50651,You can wrap the around your neck to keep warm,48,88,2
50652,You can wrap your knuckles with before fighting,183,88,2
50653,a bodily decoration,369,89,2
50654,a container,299,89,2
50655,a pillow,198,89,2
50656,a strap for a remote,145,89,2
50657,a whip,8,89,2
50658,create boundaries,15,91,2
50659,dog leash,88,91,2
50660,kid leash,527,91,2
50661,pull a sled,438,91,2
50662,pull someone out a burning building,319,91,2
50663,swing,77,91,2
50664,transport objects to higher level,91,91,2
50665,art,102,92,2
50666,belt,6,92,2
50667,clothing,49,92,2
50668,curtain tie,247,92,2
50669,headband,266,92,2
50670,heart,281,92,2
50671,necklace,64,92,2
50672,take the and put lights around it and hang it up,27,92,2
50673,Making spaghetti,310,93,2
50674,Swing the around to transport you somewhere else,275,93,2
50675,Use as a candle,472,93,2
50676,Use as hair,62,93,2
50677,bracelet,4,94,2
50678,cut it in half and use it as dangly earrings,529,94,2
50679,jump,21,94,2
50680,make it a necklace,64,94,2
50681,shoe string,35,94,2
50682,take it a part and put it on a dummy and do its hair if you're a girl,217,94,2
50683,take the and let someone hold one end and you hold the other end and hold it across the street so cars cant pass,538,94,2
50684,use it as a belt,6,94,2
50685,use it as a fishing pole,25,94,2
50686,use it as a sex toy,39,94,2
50687,cowboy impersonations,476,95,2
50688,hostage situation,19,95,2
50689,leash for children,527,95,2
50690,sexual pleasure,24,95,2
50691,Attach do your door knob for when you want to open the door just pull the as long as the door isn't closed all the way,524,96,2
50692,Hang the on your wall in a design  get clothespins and hang pictures from them,27,96,2
50693,Make a creative design on your wall with hangings,27,96,2
50694,Measure things,55,96,2
50695,Indiana jones thing,505,97,2
50696,lock something,110,97,2
50697,throw down your window,393,97,2
50698,tie someone up,51,97,2
50699,to chew on,114,97,2
50700,to choke yourself with,174,97,2
50701,to drag something with,84,97,2
50702,to hang stuff with,357,97,2
50703,to hit someone with,377,97,2
50704,to mark your territory,230,97,2
50705,to play with,134,97,2
50706,to pull on,313,97,2
50707,to tie something with,14,97,2
50708,to un-braid the,86,97,2
50709,to wear around your waist,60,97,2
50710,to wear in your hair,395,97,2
50711,tug of war,20,97,2
50712,use to hold something together,14,97,2
50713,boat,500,98,2
50714,brown,487,98,2
50715,cattle,292,98,2
50716,danger,117,98,2
50717,get me out of here,387,98,2
50718,guide,103,98,2
50719,horse,314,98,2
50720,I cant move,466,98,2
50721,leave,485,98,2
50722,long,289,98,2
50723,mountain,120,98,2
50724,need  help,398,98,2
50725,no fun,118,98,2
50726,pull,366,98,2
50727,pulling for sport,157,98,2
50728,rare,501,98,2
50729,rock climb,147,98,2
50730,skateboard,294,98,2
50731,strong,456,98,2
50732,stuck in mud,142,98,2
50733,the rush rock climbing wall,167,98,2
50734,throw,191,98,2
50735,tie,193,98,2
50736,tire,158,98,2
50737,tug of war,20,98,2
50738,water jump,309,98,2
50739,water ski,157,98,2
50746,ball,255,100,2
50747,belt,6,100,2
50748,bookbag strap,73,100,2
50749,bracelet,4,100,2
50750,confetti,218,100,2
50751,dog leash,88,100,2
50752,hair bow,146,100,2
50753,handcuffs,220,100,2
50754,necklace,64,100,2
50755,shoestring,35,100,2
50756,a puzzle,177,101,2
50757,a skirt,22,101,2
50758,a steering wheel,418,101,2
50759,a swimming pool,412,101,2
50760,a way of transportation,91,101,2
50761,basement,532,101,2
50762,maze,199,101,2
50763,sink,424,101,2
50764,vending,345,101,2
50765,belt,6,102,2
50766,jump,21,102,2
50767,knotted to close something,79,102,2
50768,necklace,64,102,2
50769,swing,77,102,2
50770,tie around two people's ankles walk together,108,102,2
50771,tug of war,20,102,2
50772,Make something geometric to hang on an interior or exterior wall,555,103,2
50773,You could make a flower pot out of them by coiling it around something for its initial shape then use it as a flower pot or a trash can for that matter,249,103,2
50774,You could make a giant spider web of sorts for your children to play on  for you to play on  or for you to use during Halloween,443,103,2
50775,You could make a jungle gym with them outside,489,103,2
50776,You could make clothing out of it A simple top or bottom,49,103,2
50777,You could take the and hang your pictures around the room with them or decorative items,27,103,2
50778,belt,6,104,2
50779,hanger,329,104,2
50780,jump,566,104,2
50781,leash,283,104,2
50782,weapon,67,104,2
50783,Anchor On Boat,316,105,2
50784,Belt,6,105,2
50785,blind pull back,40,105,2
50786,Blocking off Places,15,105,2
50787,Crafts,81,105,2
50788,Dog Leash,88,105,2
50789,Hair Tie,269,105,2
50790,handcuffs,220,105,2
50791,Lasso,111,105,2
50792,Measuring,55,105,2
50793,pull someone on skateboard or something,454,105,2
50794,Swing,77,105,2
50795,threat,271,105,2
50796,Tying books together like a satchel,243,105,2
50797,cut it up and use the pieces to create a picture,34,106,2
50798,use it as a jump,162,106,2
50799,use it as a lasso to catch an animal,186,106,2
50800,use it as a leash for your dog,88,106,2
50801,use it as a separation in a room that you shar,202,106,2
50802,use it to keep something in place,110,106,2
50803,use it to strangle something,128,106,2
50804,use it to tie things together,14,106,2
50805,you can unwind the if it is made of twill and use it for curly decoration,259,106,2
50806,you can use it to suspend things from high places,357,106,2
50807,Belt,6,107,2
50808,Decoration,160,107,2
50809,Picture Frame,125,107,2
50810,basket,544,107,2
50811,belly button ring,262,107,2
50812,bikini bottoms,365,107,2
50813,bikini top,542,107,2
50814,Blanket,53,107,2
50815,bracelet,4,107,2
50816,carpet,256,107,2
50817,chair back,212,107,2
50818,dress,297,107,2
50819,earrings,200,107,2
50820,hair,62,107,2
50821,mail box,533,107,2
50822,necklace,64,107,2
50823,ring,76,107,2
50824,shoes,379,107,2
50825,toe ring,407,107,2
50826,walls to a house,45,107,2
50827,a blockade,394,108,2
50828,basketball nets,414,108,2
50829,creating a catapult,431,108,2
50830,for a sail,473,108,2
50831,holding back crowds,258,108,2
50832,Indiana jones whip,8,108,2
50833,noose,12,108,2
50834,overalls,336,108,2
50835,swing,77,108,2
50836,sling shot,5,108,2
50837,tug of war,20,108,2
50838,used as a belt,6,108,2
50839,wristbands,494,108,2
50840,bracelet,4,109,2
50841,ladder,346,109,2
50842,swing,77,109,2
50843,toy for pets,69,109,2
50844,make a shoe out of,496,110,2
50845,necklace,64,110,2
50846,tie a hammer on the end of the and use it as a weapon,154,110,2
50847,to hang for decoration in the house for curtains,291,110,2
50848,use the as if it was a line and make art with the,403,110,2
50849,belt,6,111,2
50850,bracelet,4,111,2
50851,carrying case,11,111,2
50852,divider,202,111,2
50853,eating utensil,38,111,2
50854,glove,126,111,2
50855,handle,326,111,2
50856,hat,463,111,2
50857,measurement of speed,498,111,2
50858,nun chucks,321,111,2
50859,propeller,343,111,2
50860,sports equipment,278,111,2
50861,stress reliever,552,111,2
50862,a pretend snake,361,112,2
50863,a pretend snail,540,112,2
50864,to enslave someone,464,112,2
50865,to exercise,173,112,2
50866,to hold things together,93,112,2
50867,to jump,21,112,2
50868,to play,134,112,2
50869,dog toy,234,113,2
50870,measuring tool,161,113,2
50871,spelling letters out,284,113,2
50872,tie a knot with a to keep a box or some type of storage unit closed,79,113,2
50873,belt,6,114,2
50874,hair tie,17,114,2
50875,hang decor,160,114,2
50876,strap someone to a chair,51,115,2
50877,tie a girl to the bed,39,115,2
50878,tie a guy to the bed,39,115,2
50879,tie a knot,79,115,2
50880,tie someone's ankles to it,51,115,2
50881,tie someone's wrists together,51,115,2
50882,to tie a bag together,14,115,2
50883,use for tug of war,20,115,2
50884,use it as a weapon,67,115,2
50885,use it in a woodshop experiment,348,115,2
50886,wrap it around someone's mouth,244,115,2
50887,belt,6,116,2
50888,bondage fun,378,116,2
50889,capture people,462,116,2
50890,cheap wig,131,116,2
50891,clothesline,10,116,2
50892,fake snake,361,116,2
50893,giant's shoelaces,85,116,2
50894,harness,449,116,2
50895,potential zipline,201,116,2
50896,strangling things,128,116,2
50897,underbudget whip,263,116,2
50898,ankle bracelet,175,117,2
50899,key chain,264,117,2
50900,measuring tool,161,117,2
50901,necklace,64,117,2
50902,shoe lace,149,117,2
50903,to hold down things,110,117,2
50904,whip,8,117,2
50905,wrist band,4,117,2
50906,decoration,160,118,2
50907,hang from,71,118,2
50908,separate a room or area,15,118,2
50909,tie one end it to a moving object bike  golf cart  then hang on to the other and let it pull you around,36,118,2
50910,tug of war,20,118,2
50911,use it for distance,408,118,2
50912,use it to hang a sheet over it to dry it,257,118,2
50913,arts and crafts,181,119,2
50914,Clothing,520,119,2
50915,dancing,260,119,2
50916,hanging,71,119,2
50917,jewelry,335,119,2
50918,team building exercises,150,119,2
50919,weapon,67,119,2
50920,wedding ceremony,516,119,2
50921,make it into a lasso,111,121,2
50922,make it into some sort of jewelry,101,121,2
50923,tie it in between two trees and make it into a tightrope,376,121,2
50924,use it as a belt,6,121,2
50925,use it as a boarder to a painting,207,121,2
50926,use it as a system of measurement,55,121,2
50927,belt,6,122,2
50928,bracelet,4,122,2
50929,guitar strap,82,122,2
50930,headband,266,122,2
50931,jump,21,122,2
50932,keep the car trunk shut,110,122,2
50933,knot,381,122,2
50934,lasso,111,122,2
50935,necklace,64,122,2
50936,noose,12,122,2
50937,shoelace,35,122,2
50938,suspender,411,122,2
50939,accessory,60,123,2
50940,anchor,166,123,2
50941,arrest,528,123,2
50942,belt,6,123,2
50943,bows,123,123,2
50944,decoration,160,123,2
50945,fish,416,123,2
50946,hanging,71,123,2
50947,holding someone up rock climbing,254,123,2
50948,leash,88,123,2
50949,needle,295,123,2
50950,obtaining an object,72,123,2
50951,pulling objects,84,123,2
50952,shoe laces,149,123,2
50953,string,163,123,2
50954,tie knots,512,123,2
50955,tug of war,20,123,2
50956,weapon whip,537,123,2
50957,belt,6,124,2
50958,necklace,64,124,2
50959,rug,458,124,2
50960,swing,77,124,2
50961,a swing,77,126,2
50962,execution,185,126,2
50963,finish line,176,126,2
50964,jump,21,126,2
50965,make letters,423,126,2
50966,tie up somebody,51,126,2
50967,tug a war,20,126,2
50968,whip,8,126,2
50969,you can line you comforter with it as a accent piece,508,128,2
50970,you can use in a pair of jeans by pulling the apart into pieces and integrating it into a pattern,136,128,2
50971,you can use it as a belt,60,128,2
50972,you can use it as a necklace,64,128,2
50973,you can use it to drape around your ceiling fan to create a sea voyage theme,452,128,2
50974,anchor,166,129,2
50975,crane,302,129,2
50976,exercise,173,129,2
50977,fence,267,129,2
50978,hair tie,269,129,2
50979,hold things together,93,129,2
50980,horse driver,339,129,2
50981,jewelry,101,129,2
50982,ladder,346,129,2
50983,lasso,111,129,2
50984,pulley,112,129,2
50985,punishment,499,129,2
50986,weapon,67,129,2
50987,winch,196,129,2
50988,to catch a thief,448,130,2
50989,to cause damage to one's self,42,130,2
50990,to choke someone with,128,130,2
50991,to climb down anything with,246,130,2
50992,to entertain yourself by tying a knot,66,130,2
50993,to get someone out of a hole,148,130,2
50994,to hit someone with,377,130,2
50995,to hold limbs broken appendages together until one can receive medical care,382,130,2
50996,to tie something together,14,130,2
50997,to use as a fire starter,1,130,2
50998,belt,6,131,2
50999,fill a pinata with,155,131,2
51000,outline for hopscotch,189,131,2
51001,streamers,440,131,2
51002,tie it to a door handle of a public restaurant and pull the door open for people,484,131,2
51003,wig,277,131,2
51004,belt,6,132,2
51005,headband,266,132,2
51006,lock,273,132,2
51007,necklace,64,132,2
51008,ring,76,132,2
51009,eraser,567,134,2
51010,exercise machine,306,134,2
51011,gripping things,93,134,2
51012,hanging upside down,401,134,2
51013,holding things down,110,134,2
51014,lasso,111,134,2
51015,leash,283,134,2
51016,lifting weights,513,134,2
51017,pet snake,388,134,2
51018,practicing acrobatics,29,134,2
51019,remote control,46,134,2
51020,swinging from city to city,428,134,2
51021,toy,344,134,2
51022,transportation,91,134,2
51023,weapon,67,134,2
51024,whip,8,134,2
51025,book mark,2,135,2
51026,bracelet,4,135,2
51027,cat toy,69,135,2
51028,decorations,160,135,2
51029,dress,297,135,2
51030,pet,195,135,2
51031,shoe lace,149,135,2
51032,belt,6,136,2
51033,bondage during sex,434,136,2
51034,bondage for torture,50,136,2
51035,clothes line,10,136,2
51036,hammock,315,136,2
51037,hang people,31,136,2
51038,jump,21,136,2
51039,lasso,111,136,2
51040,tie things together,14,136,2
51041,tree swing,77,136,2
51042,trip people,354,136,2
51043,tug a war,20,136,2
51044,walk a dog,88,136,2
51045,whip,8,136,2
51046,Frame,125,137,2
51047,Fuse,227,137,2
51048,Give texture to a wall/art,506,137,2
51049,Hair extensions,380,137,2
51050,Headband,266,137,2
51051,Light fixture,92,137,2
51052,Material for clothing,49,137,2
51053,Scrunchie,312,137,2
51054,Vase,383,137,2
51055,whip,8,137,2
51056,a belt,6,138,2
51057,a dress made of,188,138,2
51058,a ladder,104,138,2
51059,a swing,77,138,2
51060,a seatbelt,16,138,2
51061,shoelaces,149,138,2
51062,tie the to the back of a car and ride on a skateboard while holding onto the,36,138,2
51063,tug of war,20,138,2
51064,Belt,6,139,2
51065,Hair Tie,17,139,2
51066,Handcuffs,220,139,2
51067,Light Bulb Holder,287,139,2
51068,Shoe String,35,139,2
51069,belt,6,140,2
51070,glue it around the frame of a picture,207,140,2
51071,hang it from the ceiling and climb it for exercise,311,140,2
51072,jump,21,140,2
51073,lasso,111,140,2
51074,necklace,64,140,2
51075,tie it to a tire and tree for a tire swing,89,140,2
51076,tie it to a tree and swing off it into a lake,168,140,2
51077,wrap it around a vase for decoration,140,140,2
51078,create art,57,141,2
51079,floss your teeth,28,141,2
51080,make a swing,77,141,2
51081,make bracelets,351,141,2
51082,seal open bags shut,78,141,2
51083,soap on a,130,141,2
51084,tie to a door knob so you won't have to get up to closed the door,425,141,2
51085,use as a shoe string if small enough,35,141,2
51086,use as belt,6,141,2
51087,climbing down a high object,437,142,2
51088,draping across a room for decoration,58,142,2
51089,Playing Tug of war,20,142,2
51090,Swinging from trees,61,142,2
51091,Use it to pull a prank on people by for example tying someone's bikes together,222,143,2
51092,Wind it several times around your torso and wear it as a tube top,121,143,2
51093,dangling things,468,146,2
51094,jump,21,146,2
51095,noose,12,146,2
51096,tight walking,469,146,2
51097,tripping people,354,146,2
51099,tying to doors together so neither can be opened,222,146,2
51100,unwinding strands and tying them at ends to make the longer,328,146,2
51101,as a blocker you cannot get in unless someone moves the,107,147,2
51102,as a burn,37,147,2
51103,as a ladder,104,147,2
51104,as decoration around your beach house,178,147,2
51105,as jewelry,101,147,2
51106,to hang something,357,147,2
51107,Build a bridge,203,148,2
51108,Hang someone or something,31,148,2
51109,Jump,21,148,2
51110,Mountain climbing,147,148,2
51111,used in goals,539,148,2
51112,swing from tree to tree,61,148,2
51113,Tie someone down,51,148,2
51114,Tie something,193,148,2
51115,Trip someone with it,354,148,2
51116,Tug of war,20,148,2
51117,Used with pulleys,491,148,2
51118,Whip someone,8,148,2
51119,as a whip,8,149,2
51120,as boundaries for a fun game,94,149,2
51121,as kindle for fire,1,149,2
51122,as part of an outfit,60,149,2
51123,collect water,322,149,2
51124,to keep demons from entering your home,470,149,2
51125,use it by the thread to make a silly hairdo,459,149,2
51126,belt,6,150,2
51127,handcuffs,220,150,2
51128,headband,266,150,2
51129,paint it  fake snake to scare friends,74,150,2
51130,zip line,201,150,2
51131,a leash for your pet,88,151,2
51132,as a workout where you grab 2 ends of the and roll it in a wave motion,237,151,2
51133,tie it to a post and use for tetherball,89,151,2
51134,tie to a car to pull it out,347,151,2
51135,use it as a alternative railing for steps,274,151,2
51136,use it as a clothes hanger to dry your clothes outside,257,151,2
51137,use it to swing around on,89,151,2
51138,a hanging chair,444,152,2
51139,a head band,266,152,2
51140,a wig,277,152,2
51141,monkey bars,561,152,2
51142,to make a hanging bed,56,152,2
51143,burn it for light,1,153,2
51144,coil it to make a seat cushion,432,153,2
51145,cross form one place to another,252,153,2
51146,measure something,55,153,2
51147,tie back hair,17,153,2
51148,use it to help move heavy objects like a pulley,491,153,2
51149,use it to make friction heat,250,153,2
51150,use the fibers as thread for mending,261,153,2
51151,weapon,67,153,2
51152,Hang lights or decorations,58,154,2
51153,Play tug of war,20,154,2
51154,Tie a mattress to a car roof,341,154,2
51155,Tie your dog to a tree or post,88,154,2
51156,to decorate items with,140,155,2
51157,to hang something from the ceiling,13,155,2
51158,to make a headband,132,155,2
51159,to play jump,549,155,2
51160,to play tug a war,20,155,2
51161,to pull a wagon,54,155,2
51162,to tie someone up with,51,155,2
51163,to use as a fan string,232,155,2
51164,to use as a necklace,64,155,2
51165,to use as a swing at a pool,89,155,2
51166,to use as a whip,8,155,2
51167,Tie it to something that you may need and drag it when desired,325,156,2
51168,jump,21,157,2
51169,tight walking,469,157,2
51170,tug a war,20,157,2
51171,use to pull something,366,157,2
51172,using as a swing,77,157,2
