id,idea_content,llama33k10,for_user_id,round_id
71241,hold papers together,3,OpGVLc2i,1
71242,hold a curtain back,6,OpGVLc2i,1
71243,unfold and use to clean nails,141,OpGVLc2i,1
71244,unfold and use to press a restart button,89,OpGVLc2i,1
71245,earring,13,OpGVLc2i,1
71246,sculpture,241,OpGVLc2i,1
71247,"string a bunch into a chain and wear as a necklace, bracelet or belt",16,OpGVLc2i,1
71248,weapon (unfolded),118,OpGVLc2i,1
71249,attach paper,151,opxAEih3,1
71250,use as key (straightened out),18,opxAEih3,1
71251,clean under fingernails,32,opxAEih3,1
71252,poke holes in something,29,opxAEih3,1
71253,make toys/doll/animal shapes for fun,95,opxAEih3,1
71254,link together to make a chain,16,opxAEih3,1
71255,make jewelry,127,opxAEih3,1
71256,Makeshift safety pin,179,OXGW4BSs,1
71257,lockpick,37,OXGW4BSs,1
71258,twisty tie,86,OXGW4BSs,1
71259,small crack cleaner,61,OXGW4BSs,1
71260,thing to hold tin foil up off food,56,OXGW4BSs,1
71261,clipping papers together,3,P3oBZCkA,1
71262,linking two objects together such as keys,121,P3oBZCkA,1
71263,zipper pull,11,P3oBZCkA,1
71264,one end can be used to clean out cticles,535,P3oBZCkA,1
71265,one end can be used to clean out finger nails,81,P3oBZCkA,1
71266,linking a broken chain or necklace,70,P3oBZCkA,1
71267,poking end of smalll objects to get them out of cracks,21,P3oBZCkA,1
71268,hold paper together,3,p6GZwwsg,1
71269,put paper together,3,p6GZwwsg,1
71270,bubble gum remover,54,p6GZwwsg,1
71271,Graffiti on plastic scratch tool,166,p6GZwwsg,1
71272,hold papers together,3,PaK7pL8a,1
71273,use to hang christmas tree ornaments,192,PaK7pL8a,1
71274,to pick locks,186,pD79KXDl,1
71275,to hold papers together,3,pD79KXDl,1
71276,make art,44,pD79KXDl,1
71277,throw at people,19,pD79KXDl,1
71278,to hold your hair back,206,pD79KXDl,1
71279,to hold a button closed,290,pD79KXDl,1
71280,use as a bookmark,31,pD79KXDl,1
71281,to hold together a necklace,68,PeidosaO,1
71282,to unhook and scrape the ground around flowers,431,PeidosaO,1
71283,to clean the window sill,560,PeidosaO,1
71289,to put papers together,3,PMZgifGA,1
71290,To hold folders closed,221,PMZgifGA,1
71291,To use for art projects,113,PMZgifGA,1
71292,To use to organize work projects,372,PMZgifGA,1
71293,used to hold papers together,3,Pz7sXT3I,1
71294,straightened out used to open stubborn locks,18,Pz7sXT3I,1
71295,used to hold hair back,206,Pz7sXT3I,1
71296,Stack paper together,517,qZwO9maC,1
71297,Pick a lock,18,qZwO9maC,1
71298,Poke someone,52,qZwO9maC,1
71299,Poke the tiny reset button on the back of a router,89,qZwO9maC,1
71300,Chewed on by a baby,175,qZwO9maC,1
71301,open sim card on iPhone,454,R0U9X8AP,1
71302,holding paper together,3,R0U9X8AP,1
71303,picking lock,186,R0U9X8AP,1
71304,Keep papers together,3,r239i5kp,1
71305,poke a hole through something,29,r239i5kp,1
71306,make a necklace,64,r239i5kp,1
71307,used in cello tape to prevent sticking,400,RF5YP927,1
71308,to clip plastic bag,87,RF5YP927,1
71309,light switch,509,rG6gvMfs,1
71310,ear ring,13,rG6gvMfs,1
71311,necklace,115,Rl8IcXro,1
71312,ornament hanger,2,Rl8IcXro,1
71313,blister popper,76,Rl8IcXro,1
71314,bracelet ,30,Rl8IcXro,1
71315,Handcuff key,478,Rl8IcXro,1
71316,Paperclip,123,RnAQze77,1
71317,Face cleaner,453,RnAQze77,1
71318,toothpick,23,RnAQze77,1
71319,a connection in a circuit ,62,RnAQze77,1
71320,hair tie ,38,RnAQze77,1
71321,ornimate holder,2,RnAQze77,1
71322,cookie,550,RnAQze77,1
71323,bookmark,31,RqMKS495,1
71324,money clip,8,RqMKS495,1
71325,pick locks,186,RqMKS495,1
71326,guitar pick,194,RqMKS495,1
71330,combining documents,3,RW7306rQ,1
71331,picking teeth,197,RW7306rQ,1
71332,cleaning smoking pipes,92,RW7306rQ,1
71333,temporary fix for broken pants buttons,6,RW7306rQ,1
71334,making jewelry ,127,RW7306rQ,1
71335,bend it as a finger ring ,17,s01B0XS8,1
71336,use as an earring,13,s01B0XS8,1
71337,connect many of them as a necklace,169,s01B0XS8,1
71338,straighten an use as a letter opener,315,s01B0XS8,1
71339,use as a toothpick,23,s01B0XS8,1
71340,you dont have tape put a paper clip on an envelope (if for some reason it wont seal),355,s01B0XS8,1
71341,Hold papers together.,3,S3kVSz67,1
71342,Floatation device,268,S3kVSz67,1
71343,Hold a string to a balloon,102,S3kVSz67,1
71344,Hold pants together in place of a missing button,48,S3kVSz67,1
71345,Seal a bag of chips,448,S3kVSz67,1
71346,Magnet,233,S3kVSz67,1
71347,hold papers together,3,s5l4YzV3,1
71348,make free phone calls at old phone booths,539,s5l4YzV3,1
71349,stick in a circuit in car to make engine light turn on,203,s5l4YzV3,1
71350,use to puncture items,29,s5l4YzV3,1
71351,hold paper together,3,s9s2shYZ,1
71352,dig wax out of ear,474,s9s2shYZ,1
71353,pick a lock,186,s9s2shYZ,1
71354,use it as a tie to hold something together,121,s9s2shYZ,1
71355,to join paper,3,Sf3Ci2rQ,1
71356,to open a door,187,Sf3Ci2rQ,1
71357,to reset a toy,204,Sf3Ci2rQ,1
71358,to clean deep edges,333,Sf3Ci2rQ,1
71359,clip papers together,3,SGoXL6xi,1
71360,use as hook,5,SGoXL6xi,1
71361,use to press small button,89,SGoXL6xi,1
71362,use to open keychain,318,SGoXL6xi,1
71363,ornament holder,134,Sp2k68mD,1
71364,picture hanger,39,Sp2k68mD,1
71365,bag closer,28,Sp2k68mD,1
71366,clean out fingernails,141,Sp2k68mD,1
71367,scratch your name onto something,408,Sp2k68mD,1
71368,make into jewlery,1,Sp2k68mD,1
71369,art sculture,66,Sp2k68mD,1
71370,hold paper together,3,SVFD8luX,1
71371,use in hair as a clip,170,SVFD8luX,1
71372,unbend it and make a bracelet,57,SVFD8luX,1
71373,unbend it and make it a useful tool,385,SVFD8luX,1
71374,unbend it and make a weeapon,394,SVFD8luX,1
71375,attach papers,3,T7n32j0J,1
71376,earrings,13,T7n32j0J,1
71377,dig out something small,307,T7n32j0J,1
71378,lay on desk,553,T7n32j0J,1
71379,ornaments,269,T7n32j0J,1
71380,attach other paperclips to and make a chain,16,T7n32j0J,1
71381,fiddle with,423,T7n32j0J,1
71382,picking locks,186,T7PsWT76,1
71383,holding sheets of paper together,3,T7PsWT76,1
71384,used to conduct electricity for some charging,345,T7PsWT76,1
71385,cleaning your teeth like a toothpick,167,T7PsWT76,1
71386,artwork when used with hundreds of them,40,T7PsWT76,1
71387,christmas ornament hanger,2,t7SqCvg4,1
71388,chip bag closure,448,t7SqCvg4,1
71389,spray bottle unclogger,442,t7SqCvg4,1
71390,eye glass repair,226,t7SqCvg4,1
71391,belt repair,116,t7SqCvg4,1
71392,Small hole cleaner,132,t8r41bz3,1
71393,Reset button enabler on electronics,510,t8r41bz3,1
71394,Hole puncher,119,t8r41bz3,1
71395,Toy,270,t8r41bz3,1
71396,Decoration,275,t8r41bz3,1
71397,Earring,13,Tpv6iUU1,1
71398,photo holder,311,Tpv6iUU1,1
71399,roach clip,105,Tpv6iUU1,1
71400,quick fix when a button breaks,316,Tpv6iUU1,1
71401,pipe poker,486,Tpv6iUU1,1
71402,use to get hard to reach areas,165,Tpv6iUU1,1
71403,eye glass repair,226,Tpv6iUU1,1
71404,Ear scratcher,272,tt22103X,1
71405,Reset electronic device,300,tt22103X,1
71406,Wire together a broken item,475,tt22103X,1
71407,Create a mini-sculpture,91,tt22103X,1
71408,Poke a hole in something,29,tt22103X,1
71409,holding pages together,3,Tz3xw8MP,1
71410,scraping tool,193,Tz3xw8MP,1
71411,magnetize it,558,Tz3xw8MP,1
71412,sculpting tool,184,Tz3xw8MP,1
71413,sculpting material,335,Tz3xw8MP,1
71414,hair pin,24,Tz3xw8MP,1
71415,earring,13,Tz3xw8MP,1
71416,ornament holder,33,Tz3xw8MP,1
71417,clasp,80,Tz3xw8MP,1
71418,button press,47,Tz3xw8MP,1
71419,circuit component,305,Tz3xw8MP,1
71420,hook,5,U4KevCk0,1
71421,pin,312,U4KevCk0,1
71422,attaching string,282,U4KevCk0,1
71423,button repair,545,U4KevCk0,1
71424,antenna,58,U4KevCk0,1
71425,scratching tool,271,U4KevCk0,1
71426,As a hair clip,170,UBn73eP3,1
71427,to open a lock,188,UBn73eP3,1
71428,as a weapon,118,UBn73eP3,1
71429,to scratch off paint,332,UBn73eP3,1
71430,keep flowers bundled,121,UBn73eP3,1
71431,use to keep a shirt closed.,6,UBn73eP3,1
71432,Weapon,118,uirMt5sS,1
71433,Construction Material,222,uirMt5sS,1
71434,Lock pick tool,37,uirMt5sS,1
71435,multi-purpose tool,412,uirMt5sS,1
71436,holding papers together,3,uirMt5sS,1
71437,Bond Paper,46,uirSLy6r,1
71438,Pick Lock,186,uirSLy6r,1
71439,Pick FIngernails,456,uirSLy6r,1
71440,Recycle,360,uirSLy6r,1
71441,Throw at someone,19,uirSLy6r,1
71442,Make a Bracelet,57,uirSLy6r,1
71443,Make a necklace,64,uirSLy6r,1
71444,Hold papers together,3,uoqxFua9,1
71445,paper clip necklace,1,uoqxFua9,1
71446,pick a lock,186,uoqxFua9,1
71447,save your place in a book,128,uoqxFua9,1
71448,earring,13,UUCR5rl5,1
71449,keyholder,77,UUCR5rl5,1
71450,tool for computer,280,UUCR5rl5,1
71451,artwork,72,UUCR5rl5,1
71452,minature sign holder,498,UUCR5rl5,1
71453,toothpick,23,UUCR5rl5,1
71454,bookmark,31,UUCR5rl5,1
71455,ring,212,UUCR5rl5,1
71456,Hold paper together,3,UUuMg7dW,1
71457,Get things out of a small place,21,UUuMg7dW,1
71458,Fold it in different ways for fun,449,UUuMg7dW,1
71459,Bind papers together not permanently,3,UUuMg7dW,1
71467,Bind paper together,3,v1f48OH2,1
71468,Separate different objects,463,v1f48OH2,1
71469,Organize different items together,299,v1f48OH2,1
71470,Form a chain,16,v1f48OH2,1
71471,Hold clothing together or closed,6,v1f48OH2,1
71472,Can be used to scrape out small crevices,158,v1f48OH2,1
71473,cuticle pusher,380,V453P9LD,1
71474,fingernail cleaner,81,V453P9LD,1
71475,picture hanger,39,V453P9LD,1
71476,knife,210,V453P9LD,1
71477,hair clip,170,V453P9LD,1
71478,tack,9,V453P9LD,1
71479,to hold ornaments,2,V8mxLJpC,1
71480,To use as a barrett,131,V8mxLJpC,1
71481,to make a chain,16,V8mxLJpC,1
71482,use to open a key lock,18,V8mxLJpC,1
71483,make paperclip sculptures,219,V8mxLJpC,1
71484,jewelry,103,V8mxLJpC,1
71485,hang things with it,33,V8mxLJpC,1
71486,use as a clothes pin if you lose a button,437,V8mxLJpC,1
71487,Use as a utensil if you forget your fork,104,V8mxLJpC,1
71488,Hold papers together,3,v913q7UQ,1
71489,Unfold and make shapes with paperclip,85,v913q7UQ,1
71490,Dig dirt out from underneath nails,32,v913q7UQ,1
71491,Pokes holes,29,v913q7UQ,1
71492,Scratch initials in trees of bathroom stalls or walls,408,v913q7UQ,1
71493,to put on a paper,73,Vbp87P2F,1
71494,for a folder,195,Vbp87P2F,1
71495,to hold a book page,349,Vbp87P2F,1
71496,use it  to pick locks,18,vC4vj6hv,1
71497,hair pin,24,vC4vj6hv,1
71499,To hold plastic bags together,112,vr0PJxJh,1
71500,to hang a flowering plant from a ceiling,444,vr0PJxJh,1
71501,To make a necklace ,1,vr0PJxJh,1
71502,to make indentation of a surface,243,vr0PJxJh,1
71503,to connect rubber bands,485,vr0PJxJh,1
71504,To clip together two credit cards,26,vr0PJxJh,1
71505,To hang pictures,33,vr0PJxJh,1
71506,to floss teeth,197,vr0PJxJh,1
71507,to stratch paper,455,vr0PJxJh,1
71508,to paint ,319,vr0PJxJh,1
71509,Hair clip,170,VRjUpNjw,1
71510,Hang pictures,33,VRjUpNjw,1
71511,make a chandelier,452,VRjUpNjw,1
71512,make a necklace,64,VRjUpNjw,1
71513,use as a key ring,77,VRjUpNjw,1
71514,toothpick,23,VRjUpNjw,1
71515,Put papers together,3,vWx8G5y2,1
71516,Build a chain,16,vWx8G5y2,1
71517,Clean your fingernails,141,vWx8G5y2,1
71518,Pick up a piece of paper with the end,207,vWx8G5y2,1
71519,Make a necklace,64,vWx8G5y2,1
71520,Make a bracelet,57,vWx8G5y2,1
71526,hold papers together,3,w3Pi76uS,1
71527,pick dirt from under fingernails,32,w3Pi76uS,1
71528,make a chain,16,w3Pi76uS,1
71529,fit into small spaces in order to unlodge things,165,w3Pi76uS,1
71530,make into ring,17,w3Pi76uS,1
71531,use as zipper pull for broken zipper,285,w3Pi76uS,1
71532,use to pry something open,496,w3Pi76uS,1
71533,use unlock door,18,w3Pi76uS,1
71534,Open a lock,18,w4r5kjlA,1
71535,scratch a name or word into something,408,w4r5kjlA,1
71536,make a necklace,64,w4r5kjlA,1
71537,make a bracelet,57,w4r5kjlA,1
71538,poke a hole into something,29,w4r5kjlA,1
71539,create a chain,16,w4r5kjlA,1
71540,paper holder (thro,367,w4r5kjlA,1
71542,pick a lock,186,W8K1dDJu,1
71543,bend into a corkscrew,289,W8K1dDJu,1
71544,use to pick in a tiny hole,21,W8K1dDJu,1
71545,use to spread cells on plates in a microbiology lab,359,W8K1dDJu,1
71546,use to attach jewelry instead of a clasp,150,W8K1dDJu,1
71547,use as an earring ,13,W8K1dDJu,1
71548,stir things,424,W8K1dDJu,1
71549,pick a lock,18,WEM1cAry,1
71550,use it as a bread tie,86,WEM1cAry,1
71551,use it to poke small buttons like reset buttons,89,WEM1cAry,1
71552,use it to bind papers together,3,WEM1cAry,1
71553,pin,312,wJ77G1q1,1
71554,key,117,wJ77G1q1,1
71555,metal tie,393,wJ77G1q1,1
71556,craft jewelry,347,wJ77G1q1,1
71557,connector,62,wJ77G1q1,1
71558,hold papers,151,wl41F5Rd,1
71559,iv bag holder/hanger,388,wl41F5Rd,1
71560,lock pick,37,wl41F5Rd,1
71561,play dough cutting tool,202,wl41F5Rd,1
71562,wire when straights,363,wl41F5Rd,1
71563,battery connector in a pinch,62,wl41F5Rd,1
71564,hair accessory,84,wl41F5Rd,1
71565,cake doneness tester,373,wl41F5Rd,1
71566,artand craft object,384,wl41F5Rd,1
71567,fastener for string ends,282,wl41F5Rd,1
71568,paper airplane weight ,301,wl41F5Rd,1
71569,fasten pants,110,ww8QYGoO,1
71570,make holes for crafts,457,ww8QYGoO,1
71571,hold photos,162,ww8QYGoO,1
71572,hanging items,33,ww8QYGoO,1
71573,jewlry/pendant,103,ww8QYGoO,1
71574,tree ornament hook,2,ww8QYGoO,1
71575,chip clip,224,ww8QYGoO,1
71576,Hold paperwork together,3,WzURBE7G,1
71577,Bookmark,31,WzURBE7G,1
71578,Create paperclip jewelry,1,WzURBE7G,1
71579,Quick fix for a slipping zipper,566,WzURBE7G,1
71580,Press small reset buttons,89,WzURBE7G,1
71587,"Unlock a lock, ",188,xW7eohB9,1
71588,Poke a whole in something,29,xW7eohB9,1
71589,"clean gunk out of a crack, ",61,xW7eohB9,1
71590,"restart an electronic, ",180,xW7eohB9,1
71591,"thread paper together,",3,xW7eohB9,1
71601,Hold paper,151,Y25HD9n2,1
71602,clean under nails,32,Y25HD9n2,1
71603,turn into magnates,240,Y25HD9n2,1
71604,make a paperclip chain,16,Y25HD9n2,1
71605,open up a stuck CD draw in a computer,250,Y25HD9n2,1
71606,open up a locked door knob.,244,Y25HD9n2,1
71607,bookmark,31,Y2cD7y3X,1
71608,hold papers,151,Y2cD7y3X,1
71609,pick a lock,186,Y2cD7y3X,1
71610,makeshift flathead screwdriver,246,Y2cD7y3X,1
71611,flick it into something as a game,310,Y2cD7y3X,1
71612,shape it to do another task,147,Y2cD7y3X,1
71613,make people with them for kids,328,Y2cD7y3X,1
71614,hold pictures together,121,Y2cD7y3X,1
71615,putting them together into a necklace,64,y41k3650,1
71616,playing games to pass the time,146,y41k3650,1
71617,putting papers together,3,y41k3650,1
71618,make an angel ornament,540,Y55OrqzC,1
71619,make a butterly ,140,Y55OrqzC,1
71620,use to unlock a door,18,Y55OrqzC,1
71621,use as a hair clip,170,Y55OrqzC,1
71622,use to slingshot across the room at a friend,19,Y55OrqzC,1
71623,Hold papers,151,y5XIy25u,1
71624,dig things out of small holes,158,y5XIy25u,1
71625,clean fingernails,141,y5XIy25u,1
71626,hold potatoe chip bags closed,87,y5XIy25u,1
71627,earrings,13,y5XIy25u,1
71628,chain necklaces,383,y5XIy25u,1
71636,hold paper,151,y89Nm2JI,1
71637,tooth pick,23,y89Nm2JI,1
71638,ear cleaner,15,y89Nm2JI,1
71639,under nail scraper,32,y89Nm2JI,1
71640,hole poker,124,y89Nm2JI,1
71641,bulid castle,399,y89Nm2JI,1
71642,use as a pin,312,y89Nm2JI,1
71643,note holder,260,y89Nm2JI,1
71644,hold papers together,3,YFPUia8r,1
71645,Art and crafts,111,YFPUia8r,1
71646,"play table football, paperclip as football",492,YFPUia8r,1
71647,To Kill someone,129,yi89Nvu5,1
71648,Hold paper together,3,yi89Nvu5,1
71649,Open a lock,188,yi89Nvu5,1
71650,clean your nails,141,yi89Nvu5,1
71651,ornament hanger,2,yi89Nvu5,1
71652,paint spreader,153,yi89Nvu5,1
71653,to hold a tag on an animal.,149,yi89Nvu5,1
71654,button,477,zdyei4a2,1
71655,hair clip,170,zdyei4a2,1
71656,cleaning tip,417,zdyei4a2,1
71657,jewelry,103,zdyei4a2,1
71658,toy,270,zdyei4a2,1
71659,tie tack,9,zdyei4a2,1
71660,hook,5,ZF13l8N3,1
71661,ring,212,ZF13l8N3,1
71662,toy,270,ZF13l8N3,1
71663,spring,324,ZF13l8N3,1
71664,electric conductor,308,ZF13l8N3,1
71665,To hold papers together,3,ZfDzR06v,1
71666,To pick a lock,186,ZfDzR06v,1
71667,To to make craft necklaces,64,ZfDzR06v,1
71668,picture holder,311,zI5OmzVB,1
71669,nail tip cleaner,81,zI5OmzVB,1
71670,pants clip,555,zI5OmzVB,1
71671,hair barrette,131,zI5OmzVB,1
71672,earring,13,zI5OmzVB,1
71673,ring,212,zI5OmzVB,1
71674,antenna,58,Zkew908t,1
71675,lock pick,37,Zkew908t,1
71676,Lockpick,37,zLKWIxYM,1
71677,pin,312,zLKWIxYM,1
71678,ring,212,zLKWIxYM,1
71679,fastener,110,zLKWIxYM,1
71680,fishing hook,20,zLKWIxYM,1
71681,bookmark,31,zLKWIxYM,1
71682,bobby pin,381,zLKWIxYM,1
71685,Clip papers together,3,zVpN53Ht,1
71686,Unclogging glue bottle,229,zVpN53Ht,1
71687,Unlock doors,18,zVpN53Ht,1
71688,Make a ring,17,zVpN53Ht,1
71689,Fishing hook,20,zVpN53Ht,1
