id,idea_content,llama33k10,for_user_id,round_id
61326,Grave Marker for a poor person,125,o94ebF7p,1
61327,as a stand for a small pot,259,o94ebF7p,1
61328,paper weight,22,o94ebF7p,1
61329,boat anchor,52,o94ebF7p,1
61330,low cost exercise weights,45,o94ebF7p,1
61331,Keep party balloons anchored,173,o94ebF7p,1
61332,hide a key,462,o94ebF7p,1
61333,HOUSE,189,oe31GysW,1
61334,Building blocks,249,OknA7Qez,1
61335,Patio,420,OknA7Qez,1
61336,Paper weight,539,OknA7Qez,1
61337,brick oven,222,OknA7Qez,1
61338,side walk,23,OknA7Qez,1
61339,build a house,10,oL55Ly8A,1
61340,build a fence,113,oL55Ly8A,1
61341,make a walk way,62,oL55Ly8A,1
61342,A brick can build a house,10,oP2kzb61,1
61343,It can be used as a weight,36,oP2kzb61,1
61344,It is a foundation,188,oP2kzb61,1
61345,it can be used as a weapon,1,oP2kzb61,1
61346,it can be used as an anchor,52,oP2kzb61,1
61347,Build a House,10,oR8PlQ5I,1
61348,Use as a weapon,1,oR8PlQ5I,1
61349,outline a garden,461,oR8PlQ5I,1
61350,use as a doorstop,2,oR8PlQ5I,1
61351,make a small pyramid,93,oR8PlQ5I,1
61352,decorate it!,13,oR8PlQ5I,1
61353,Use many to build a wall,15,ovnlqK2x,1
61354,use to correct uneven stairs,409,ovnlqK2x,1
61355,use many to create a walkway,81,ovnlqK2x,1
61356,break into many pieces to create rock art,233,ovnlqK2x,1
61357,use as a stepping stone,230,ovnlqK2x,1
61358,building tool,205,P07U97OU,1
61359,friend,241,P07U97OU,1
61360,stove to cook eggs on,384,P07U97OU,1
61361,a football,43,P07U97OU,1
61362,a boomerang,586,P07U97OU,1
61363,a shoe,357,P07U97OU,1
61364,a weight,36,P07U97OU,1
61365,a paper weight,539,P07U97OU,1
61366,sidewalk,23,P07U97OU,1
61367,road,102,P07U97OU,1
61368,car tire stopper,291,P07U97OU,1
61369,a wall,40,P07U97OU,1
61370,a floor,455,P07U97OU,1
61371,a patio,54,P07U97OU,1
61372,a fence,103,P07U97OU,1
61373,a fire starter,206,P07U97OU,1
61374,a weapon,1,P07U97OU,1
61375,a rock,386,P07U97OU,1
61376,a chalk boar,472,P07U97OU,1
61377,build houses,10,p1157u5Q,1
61378,brick sidewalks,481,p1157u5Q,1
61379,walls,40,p1157u5Q,1
61380,house,189,P51265dY,1
61381,bridge,540,P51265dY,1
61382,doorstop,2,p6CQZcJh,1
61383,garden bed border,47,p6CQZcJh,1
61384,walkway,62,p6CQZcJh,1
61385,weight/counterweight,522,p6CQZcJh,1
61386,used as a prop/support,105,p6CQZcJh,1
61387,use shards in the bottom of planters for drainage,355,p6CQZcJh,1
61388,Build House,10,PET0fcnM,1
61389,Build pathway,48,PET0fcnM,1
61390,chimney,55,PET0fcnM,1
61391,patio,420,PET0fcnM,1
61392,break window,26,PET0fcnM,1
61393,buildings,97,PET0fcnM,1
61394,Carve an animal,204,PfZkRQMq,1
61395,build a wall,15,PfZkRQMq,1
61396,use as a stepstool,121,PfZkRQMq,1
61397,break into pieces and play a game like checkers,235,PfZkRQMq,1
61398,draw a tic tac toe board on it,32,PfZkRQMq,1
61399,prop open a door,119,PfZkRQMq,1
61400,use as a diving stick,567,PfZkRQMq,1
61401,dig a hole,263,PfZkRQMq,1
61402,houses,189,PgcPST7J,1
61403,to throw at somone,76,pGGnM7T3,1
61404,to build a house,10,pGGnM7T3,1
61405,to hold door open,119,pGGnM7T3,1
61406,to sit on,374,pGGnM7T3,1
61407,to use as a exercise stepper,154,pGGnM7T3,1
61408,to use as a weight,132,pGGnM7T3,1
61409,To eat on top of,446,pGGnM7T3,1
61410,To make floor ,588,pGGnM7T3,1
61411,To make a oven in the backyard,217,pGGnM7T3,1
61412,To draw,232,pGGnM7T3,1
61413,To touch,413,pGGnM7T3,1
61414,walls,40,Ph94atfW,1
61415,building,97,Ph94atfW,1
61416,fence,103,Ph94atfW,1
61417,paving,623,Ph94atfW,1
61418,mud,596,Ph94atfW,1
61419,sand,306,Ph94atfW,1
61426,Build a structure,109,pRF1m4CT,1
61427,line a fireplace,277,pRF1m4CT,1
61428,use as a hammer,51,pRF1m4CT,1
61429,use as a fulcrum point for a lever,239,pRF1m4CT,1
61430,use as sidewalk stones,23,pRF1m4CT,1
61431,pave a road,68,pRF1m4CT,1
61432,use as a paperweight,22,pRF1m4CT,1
61433,build house,10,Pw36nZPi,1
61434,build oven,477,Pw36nZPi,1
61435,build couch frame,120,Pw36nZPi,1
61436,line path,359,Pw36nZPi,1
61437,a door stop,2,Pw36nZPi,1
61438,table legs,526,Pw36nZPi,1
61439,paper weight,22,Pw36nZPi,1
61440,lifting weights (dumbell),250,Pw36nZPi,1
61441,calf exercises (step,212,Pw36nZPi,1
61442,construction worker,337,PY70kA2n,1
61443,brick mansion ,426,PY70kA2n,1
61444,Use as doorstop,2,Qb709hFR,1
61445,Pave walkway,81,Qb709hFR,1
61446,Use in toilet reservoir to reduce water consumption,60,Qb709hFR,1
61447,Put between boards to make shelving,86,Qb709hFR,1
61448,Paperweight,53,Qb709hFR,1
61449,Prop up leaning object,435,Qb709hFR,1
61450,Keep plants off floor,28,Qb709hFR,1
61451,Chimney,55,QEGddD5m,1
61452,house,189,QEGddD5m,1
61453,fire pit,176,QEGddD5m,1
61454,road,102,QEGddD5m,1
61455,driveway,33,QEGddD5m,1
61456,stairs,297,QEGddD5m,1
61457,build a house,10,qiHCOlEv,1
61458,break a window,131,qiHCOlEv,1
61459,paint as a craft,509,qiHCOlEv,1
61460,pave a road with it,68,qiHCOlEv,1
61461,Build a house. ,10,QnU42iu0,1
61462,Make a wood stove.,454,QnU42iu0,1
61463,Make a road.,419,QnU42iu0,1
61464,Crush for inlays in wood rings.,362,QnU42iu0,1
61465,Make an outdoor oven.,217,QnU42iu0,1
61466,Build a fire pit.,346,QnU42iu0,1
61467,Make a sculpture.,261,QnU42iu0,1
61468,Weigh down a tarp.,132,QnU42iu0,1
61469,Use as a paper weight.,132,QnU42iu0,1
61470,Create a planter,478,qW1EAxi7,1
61471,Drive a nail,57,qW1EAxi7,1
61472,Make a border,220,qW1EAxi7,1
61473,Make a play area,370,qW1EAxi7,1
61474,Make stacks to hold objects,237,qW1EAxi7,1
61475,Play with like blocks,111,qW1EAxi7,1
61476,You can make a building,109,Qw3OEGyE,1
61477,You can make a home,109,Qw3OEGyE,1
61478,You can make bridges,4,Qw3OEGyE,1
61479,You can use it to break car window,115,Qw3OEGyE,1
61480,You can use it to create a barrier for your house or for your garden,39,Qw3OEGyE,1
61481,You can use it to make a brick door as well,317,Qw3OEGyE,1
61482,build a house,10,qw8bWgR1,1
61483,a step stool,121,qw8bWgR1,1
61484,a unit of measure,135,qw8bWgR1,1
61485,good posture,494,qw8bWgR1,1
61486,hold down a tarp,132,qXloCqw4,1
61487,to use as a hammer,51,qXloCqw4,1
61488,to build a wall or foundation,156,qXloCqw4,1
61489,to use for a garden barrier,39,qXloCqw4,1
61490,to use for a fireplace,9,qXloCqw4,1
61491,chimney,55,qXloCqw4,1
61510,Weapon,1,rcjJj04f,1
61511,Paperweight,22,rcjJj04f,1
61512,Bench for Barbie dolls,358,rcjJj04f,1
61513,Display area,276,rcjJj04f,1
61514,"Pet (hey, they had 'pet rocks' once upon a time!)",12,rcjJj04f,1
61515,Doorstop,2,rcjJj04f,1
61516,Tiny step stool,121,rcjJj04f,1
61517,Window lock,271,rcjJj04f,1
61518,A brick is hard and can be used to  build a home,10,rcVR6LIp,1
61519,building houses,10,re0HeWS7,1
61520,holding down things,132,re0HeWS7,1
61521,breaking window,131,RFtct4QX,1
61522,breaking board,14,RFtct4QX,1
61523,building a wall,15,RFtct4QX,1
61524,a counter weight,95,RFtct4QX,1
61525,a support,231,RFtct4QX,1
61526,a paper weight,22,RFtct4QX,1
61527,door stop,2,RFtct4QX,1
61528,anti slip weight in back of truck,238,RFtct4QX,1
61529,weapon,1,RFtct4QX,1
61530,hammer,51,RFtct4QX,1
61531,building house,10,RFtct4QX,1
61532,laid to make a house,10,RMR1O96P,1
61533,sidewalk,23,RMR1O96P,1
61534,oven,471,RMR1O96P,1
61535,Make a Flower Bed,24,rpI017nK,1
61536,Make a bird bath,221,rpI017nK,1
61537,Make steps,155,rpI017nK,1
61538,Hold down a tarp,132,rpI017nK,1
61539,Make a foundation for garbage cans to sit upon,170,rpI017nK,1
61540,build a structure,109,rQIW4S47,1
61541,use an object to smash things with,108,rQIW4S47,1
61542,use as a weapon,1,rQIW4S47,1
61543,use as a garden boarder,39,rQIW4S47,1
61544,build a walkway,62,rQIW4S47,1
61545,build an outdoor grill,166,rQIW4S47,1
61546,paperweight,22,rsk3LtAs,1
61547,building,97,rsk3LtAs,1
61548,self defense,141,rsk3LtAs,1
61549,weight lifting,250,rsk3LtAs,1
61550,build a house,10,S3aAC6d2,1
61551,create friction to make a fire,257,S3aAC6d2,1
61552,break a window in case of emergency.,115,S3aAC6d2,1
61557,Throw through something glass to break it,171,S91lo83T,1
61558,Pave a walkway with it,81,S91lo83T,1
61559,Use it as a paperweight,22,S91lo83T,1
61560,Use it to create a decorative edge in your garden,185,S91lo83T,1
61561,Step,96,S91lo83T,1
61562,A makeshift hammer,51,SsoAOKdh,1
61563,A marker for laying sod,278,SsoAOKdh,1
61564,A part of a backstop or border for a garden,39,SsoAOKdh,1
61565,A piece of a paver for a walkway,81,SsoAOKdh,1
61566,A makeshift window opener lol,21,SsoAOKdh,1
61567,Build a house,10,sSyeENYV,1
61568,Lay a pathway,81,sSyeENYV,1
61569,Build wall,15,sSyeENYV,1
61570,Use as a weight ,132,sSyeENYV,1
61571,Build a bridge,4,sSyeENYV,1
61572,Break a window,131,sSyeENYV,1
61573,build a wall ,15,sTF5ZTxJ,1
61574,break a window ,131,sTF5ZTxJ,1
61575,build a barbque pit,166,sTF5ZTxJ,1
61576,open a bottle,252,sTF5ZTxJ,1
61577,as a paver for a patio,54,sTF5ZTxJ,1
61578,to make a flower box,404,sTF5ZTxJ,1
61579,to throw at a burglar,190,sTF5ZTxJ,1
61580,doorstop,2,t05iL7ab,1
61581,BUILD HOUSES,10,T5Yw2Ip3,1
61582,BUILD BUILDING,97,T5Yw2Ip3,1
61583,BREAK A WINDOW,131,T5Yw2Ip3,1
61584,PROP THINGS UP,435,T5Yw2Ip3,1
61585,Smashing or hammering,51,tcw0dt93,1
61586,Decoration,13,tcw0dt93,1
61587,Chalk,288,tcw0dt93,1
61588,Construction,109,tcw0dt93,1
61589,Stepping stones,136,tcw0dt93,1
61590,Weapon,1,tcw0dt93,1
61591,Blocks,459,tcw0dt93,1
61592,Weight (paper),36,tcw0dt93,1
61593,building a house,10,tm3N4Hhj,1
61594,making a pathway,531,tm3N4Hhj,1
61595,building a furnace for casting metal,201,tm3N4Hhj,1
61596,for landscaping,98,tm3N4Hhj,1
61597,for home decorative accents,209,tm3N4Hhj,1
61598,Attack thief,348,TQg98tZ3,1
61599,build a house,10,TQg98tZ3,1
61600,make a garden,38,TQg98tZ3,1
61601,use for art work,493,TQg98tZ3,1
61602,make a barrier,139,TQg98tZ3,1
61603,build house,10,TR0n5Xkg,1
61604,prop up something,11,TR0n5Xkg,1
61605,weapon,1,TR0n5Xkg,1
61606,paper weight,22,TR0n5Xkg,1
61607,fly swatter,512,TR0n5Xkg,1
61608,air hockey,256,TR0n5Xkg,1
61609,hammer,51,tsy7LR46,1
61610,statue base,77,tsy7LR46,1
61611,step,96,tsy7LR46,1
61612,weapon,1,tsy7LR46,1
61613,masher,234,tsy7LR46,1
61614,doll seat,358,tsy7LR46,1
61615,book end,215,tsy7LR46,1
61616,door stop,2,tsy7LR46,1
61617,paper weight,22,tsy7LR46,1
61618,table leg supp,78,tsy7LR46,1
61619,building,97,tWLQC3bA,1
61620,weapon,1,tWLQC3bA,1
61621,to hold something up,195,tWLQC3bA,1
61622,paperweight,53,tZR5oSUa,1
61623,doorstop,2,tZR5oSUa,1
61624,pen and pencil holder,339,tZR5oSUa,1
61625,weapon,1,U5lKhUP3,1
61626,garden decoration,27,U5lKhUP3,1
61627,tombstone,125,U5lKhUP3,1
61628,building material,145,U5lKhUP3,1
61629,straircase,593,U5lKhUP3,1
61630,doorstop,2,U5lKhUP3,1
61631,paperweight,22,U5lKhUP3,1
61632,to build a wall,15,U72c3O7o,1
61633,to use it as a tiles to step on in a garden,438,U72c3O7o,1
61634,ti use it to hold the A/c in place,571,U72c3O7o,1
61635,To keep a door open,2,U72c3O7o,1
61636,to prevent the trash can from flying away in the wind,172,U72c3O7o,1
61637,to keep a car from rolling down a hill (placing under the tire,291,U72c3O7o,1
61638,to build a house,10,U72c3O7o,1
61639,building  a house,10,U7FNiFGL,1
61640,cooking on them,100,U7FNiFGL,1
61641,building a retaining wall,15,U7FNiFGL,1
61642,a walkway,62,U7FNiFGL,1
61643,Buildings,97,u8VJ80q4,1
61644,hammer,51,u8VJ80q4,1
61645,throwing,148,u8VJ80q4,1
61646,standing on,88,u8VJ80q4,1
61647,Building material,145,ug6a09uy,1
61648,paper weight,22,ug6a09uy,1
61649,door stop,2,ug6a09uy,1
61650,weapon,1,ug6a09uy,1
61651,bookend,215,ug6a09uy,1
61652,weight,36,ug6a09uy,1
61653,heat oven for baking bread,609,ug6a09uy,1
61654,throw at something,447,UJxMAI9L,1
61655,use as a weight for excersiseing,45,UJxMAI9L,1
61656,use to weigh something down in water,20,UJxMAI9L,1
61657,use to build a small fire on so not to burn anything around it,283,UJxMAI9L,1
61658,use as paperweight,22,UJxMAI9L,1
61659,door stop,2,unRY054i,1
61660,weight,36,unRY054i,1
61661,edging for flower bed,47,unRY054i,1
61662,shelves,25,unRY054i,1
61663,plant stand,259,unRY054i,1
61664,weapon,1,unRY054i,1
61665,pathway,531,unRY054i,1
61666,break windows,131,URsOk93r,1
61667,build a wall,15,URsOk93r,1
61668,use as a weight,132,URsOk93r,1
61669,use as a step to reach higher places,230,URsOk93r,1
61670,wheel chock,87,URsOk93r,1
61671,brace unstable object,29,URsOk93r,1
61672,landscaping,98,URsOk93r,1
61673,build a house,10,Uwnf4T1Z,1
61674,break a window,131,Uwnf4T1Z,1
61675,karate chop,310,Uwnf4T1Z,1
61676,chimney,55,Uwnf4T1Z,1
61677,schools,616,Uwnf4T1Z,1
61678,fire,187,Uwnf4T1Z,1
61679,Stopper,268,UwVX4qx3,1
61680,To build a brick house,497,UwVX4qx3,1
61681,To use it as a self defense weapon,141,UwVX4qx3,1
61682,Brick Road,313,UwVX4qx3,1
61683,Step Stool,121,UwVX4qx3,1
61684,Brick wall,40,UwVX4qx3,1
61685,Wishing well,219,UwVX4qx3,1
61686,build house,10,UXkwHd2D,1
61687,create a statue,261,UXkwHd2D,1
61688,grind and make it as a color,147,UXkwHd2D,1
61689,engrave with name,90,UXkwHd2D,1
61690,cup placer,589,UXkwHd2D,1
61691,knife sharpner,285,UXkwHd2D,1
61692,hammer,51,UXkwHd2D,1
61693,weighing,196,UXkwHd2D,1
61694,You can build a house with bricks,10,uyxakIB8,1
61695,You can build gardening pots for flowers with bricks,474,uyxakIB8,1
61696,You can build a fence with bricks,113,uyxakIB8,1
61697,You can break a window with a brick,131,uyxakIB8,1
61698,You can build a grill,364,uyxakIB8,1
61699,You can create art with bricks,394,uyxakIB8,1
61700,cooking surface,142,v778GDsH,1
61701,paper weight,22,v778GDsH,1
61702,doorstop,2,v778GDsH,1
61703,step,96,v778GDsH,1
61704,knife sharpener,285,v778GDsH,1
61705,meat tenderizer,495,v778GDsH,1
61706,hammer,51,v778GDsH,1
61707,used to build a house,10,VE8400EB,1
61708,used to build a fireplace,277,VE8400EB,1
61709,used to throw through a window,171,VE8400EB,1
61710,used to raise bed frame,161,VE8400EB,1
61711,used to hold papers on desk,22,VE8400EB,1
61712,used to have sandpaper on it,597,VE8400EB,1
61713,used to cook chicken in oven,94,VE8400EB,1
61714,used to cook chicken on BBQ grill,91,VE8400EB,1
61715,used for garden walkway,62,VE8400EB,1
61716,used for patio,54,VE8400EB,1
61717,used for gardening ,332,VE8400EB,1
61718,used to keep animals out of garden,39,VE8400EB,1
61719,used with boards to make a bookcase,503,VE8400EB,1
61720,paperweight,53,vgUOi7TF,1
61721,missile,457,vgUOi7TF,1
61722,blade sharpener,448,vgUOi7TF,1
61723,weapon,1,vgUOi7TF,1
61724,plate holder,50,vgUOi7TF,1
61725,door stopper,2,vgUOi7TF,1
61726,trash compactor,536,vgUOi7TF,1
61727,art canvas,133,vgUOi7TF,1
61728,art object,13,vgUOi7TF,1
61729,A walnut cracker,421,VGv554rI,1
61730,A stepping stone,136,VGv554rI,1
61731,A window breaking tool,115,VGv554rI,1
61732,A tire bock,87,VGv554rI,1
61733,A counter weight,95,VGv554rI,1
61734,Weapon,1,vR19dSkW,1
61735,Building Material,145,vR19dSkW,1
61736,Paper Weight,22,vR19dSkW,1
61737,Art Project Material,484,vR19dSkW,1
61738,Landscaping Material for garden,98,vR19dSkW,1
61739,Shelf,25,vR19dSkW,1
61740,Plugging a large pothole,613,vR19dSkW,1
61741,Weight lifting,250,vR19dSkW,1
61742,Mini-table,3,vR19dSkW,1
61743,to make a path,48,w07hiE91,1
61744,to use to weigh down a chicken for grilling,243,w07hiE91,1
61745,as a step,96,w07hiE91,1
61746,to put under a garden container to ensure drainage,355,w07hiE91,1
61747,to hold a ballon from flying away,49,w07hiE91,1
61748,to prop open a door,119,w07hiE91,1
61749,to put on top of a wood burning stove to hold up a pot,496,w07hiE91,1
61750,to use as a block to keep your car from rolling away,87,w07hiE91,1
61751,to hold up a sagging gate,427,w07hiE91,1
61752,to throw at a varmint,402,w07hiE91,1
61753,to keep erosion under control,570,w07hiE91,1
61754,to use to hold a piece of lumber in place while building,553,w07hiE91,1
61755,to hold down plastic tarps,524,w07hiE91,1
61756,to build a house,10,w3MlrwM6,1
61757,to build a shed,464,w3MlrwM6,1
61758,to build anything,109,w3MlrwM6,1
61759,to hit someone?,178,w3MlrwM6,1
61760,throwing it,148,W5edll8z,1
61761,building with it,97,W5edll8z,1
61762,chisel it,74,W5edll8z,1
61763,shape it,351,W5edll8z,1
61764,make a house,10,W5edll8z,1
61765,block off roads,157,W5edll8z,1
61766,placing it arounds trees,279,W5edll8z,1
61767,using it to block things off,139,W5edll8z,1
61768,building,97,w5u3jOia,1
61769,crack nut,101,w5u3jOia,1
61770,dig,347,w5u3jOia,1
61771,hit object,375,w5u3jOia,1
61772,stand on,469,w5u3jOia,1
61773,make impression in mud,149,w5u3jOia,1
61774,crumble into rocks,134,w5u3jOia,1
61775,make wall,15,WEq5Z4hI,1
61776,fence,103,WEq5Z4hI,1
61777,keep others out,139,WEq5Z4hI,1
61778,build a house,10,wIkD9Pai,1
61779,prop a door open,119,wIkD9Pai,1
61780,paper weight,22,wIkD9Pai,1
61781,lift something up,11,wIkD9Pai,1
61782,break a window,131,wIkD9Pai,1
61787,anchor for boat,52,X0Z1I47H,1
61788,window breaker,26,X0Z1I47H,1
61789,garden edging,367,X0Z1I47H,1
61790,spacer,379,X0Z1I47H,1
61793,to use to help build a building,207,xdelf5qw,1
61794,to hold a door open,119,xdelf5qw,1
61795,a paper weioght for a desk,22,xdelf5qw,1
61796,to throw at someone in anger,76,xdelf5qw,1
61797,to collect as a keepsake,528,xdelf5qw,1
61798,Weapon during a riot,392,xhJVpr9P,1
61799,Prop for unstable table,168,xhJVpr9P,1
61800,Paperweight,53,xhJVpr9P,1
61801,Measurement of weight,196,xhJVpr9P,1
61802,Measurement of width/height,327,xhJVpr9P,1
61803,Build a wall,15,XKBw637F,1
61804,Prop up a couch that is missing a leg,158,XKBw637F,1
61805,Protection/Defense,141,XKBw637F,1
61806,Landscaping,98,XKBw637F,1
61807,Holding up beehives up from the ground,28,XKBw637F,1
61808,decoration,13,XkILwh3o,1
61809,build house,10,XkILwh3o,1
61810,weapon,1,XkILwh3o,1
61811,paperweight,53,XkILwh3o,1
61812,weight for exercise,45,XkILwh3o,1
61813,learning tool,165,XkILwh3o,1
61814,tool for testing scale,228,XkILwh3o,1
61815,projectile,129,xL8VzZto,1
61816,fake baby,511,xL8VzZto,1
61817,fake projectile baby,307,xL8VzZto,1
61818,very small table,3,xL8VzZto,1
61819,very small step stool,121,xL8VzZto,1
61820,door stop,2,xL8VzZto,1
61821,planter anchor,604,xL8VzZto,1
61822,airplane chucks,84,xL8VzZto,1
61823,building material,145,XOCpce4N,1
61824,weight,36,XOCpce4N,1
61825,doorstop,2,XOCpce4N,1
61826,decking,414,XOCpce4N,1
61827,garden border,245,XOCpce4N,1
61828,steps,71,XOCpce4N,1
61829,craft material,145,XOCpce4N,1
61830,seating,151,XOCpce4N,1
61831,bench,334,XOCpce4N,1
61832,light posts for driveway,181,XOCpce4N,1
61833,legs under something,269,XOCpce4N,1
61834,build a house,10,xreh095d,1
61835,make a car,498,xreh095d,1
61836,make a bridge,4,xreh095d,1
61837,make a well,118,xreh095d,1
61838,fix computers,544,xreh095d,1
61839,fix anything really,284,xreh095d,1
61840,test for how deep something is,228,xreh095d,1
61841,build a house,10,XsiaT39r,1
61842,use as a step stool,230,XsiaT39r,1
61843,break a window,131,XsiaT39r,1
61844,have for self defense to hit an intruder,141,XsiaT39r,1
61845,put in a planter pot to take up less dirt,225,XsiaT39r,1
61846,cover a hole in the ground,415,XsiaT39r,1
61847,fix a table on uneven ground,251,XsiaT39r,1
61848,use as a paperweight,22,XsiaT39r,1
61849,hold a door open,119,XsiaT39r,1
61850,put behind a wheel to keep a car from rolling,291,XsiaT39r,1
61851,paperweight,53,xt183kcM,1
61852,'pet rock',12,xt183kcM,1
61853,planter (if it's a mason (?) brick... the ones with holes in them),354,xt183kcM,1
61854,build a wall,15,XToyk20a,1
61855,use as a barrier,139,XToyk20a,1
61856,paper weight,22,XToyk20a,1
61857,place marker,278,XToyk20a,1
61858,insulation,64,XToyk20a,1
61859,step,96,XToyk20a,1
61860,stool,353,XToyk20a,1
61861,door stop,2,XToyk20a,1
61862,decoration,13,XToyk20a,1
61863,door stop,2,XUgbTC6X,1
61864,pet rock,281,XUgbTC6X,1
61865,paper weight,539,XUgbTC6X,1
61866,trash can lid weight,510,XUgbTC6X,1
61867,garden ornament,27,XUgbTC6X,1
61868,TO HOLD UP A SHELF,210,XwHlC4TU,1
61869,PAPER WEIGHT,22,XwHlC4TU,1
61870,pencil or pen holder,339,XwHlC4TU,1
61871,hold a door open or shut,119,XwHlC4TU,1
61876,building,97,y42hKMsQ,1
61877,supporting a shelf,210,y42hKMsQ,1
61878,paperweight,22,y42hKMsQ,1
61879,hitting someone with it,178,y42hKMsQ,1
61880,using as a balance,143,y42hKMsQ,1
61881,breaking it into smaller pieces to have a rock,437,y42hKMsQ,1
61882,decoration,13,y42hKMsQ,1
61883,paving a road,68,y42hKMsQ,1
61884,yelling at it,405,y42hKMsQ,1
61885,keeping it as a pet,12,y42hKMsQ,1
61886,building a house,10,Y5x88087,1
61887,seperating a driveway,229,Y5x88087,1
61888,making a driveway,236,Y5x88087,1
61889,making a well,118,Y5x88087,1
61890,building a chimney,72,Y5x88087,1
61891,use as a weight on something,132,Y5x88087,1
61892,build a fireplace,277,Y5x88087,1
61893,make stairs,155,Y5x88087,1
61894,make a fake present,330,Y6U1qj7v,1
61895,use with other bricks to make a house,10,Y6U1qj7v,1
61896,put it in a sock and make a weapon,242,Y6U1qj7v,1
61897,grind it into a paste for reddish coloring,147,Y6U1qj7v,1
61898,Paper Weight,22,y6ZLJ0s9,1
61899,Warming Stone,248,y6ZLJ0s9,1
61900,Knife Sharpener,285,y6ZLJ0s9,1
61901,Can Opener,265,y6ZLJ0s9,1
61902,Door Stop,2,y6ZLJ0s9,1
61903,Weapon,1,y6ZLJ0s9,1
61904,Hammer,51,y6ZLJ0s9,1
61905,door stopper,2,y8a88PFJ,1
61906,garden fencing,39,y8a88PFJ,1
61907,block wheels of cars from rolling back while repairing,291,y8a88PFJ,1
61908,sidewalk borders,433,y8a88PFJ,1
61909,Build a wall,15,yE2Emi7f,1
61910,build firepit,346,yE2Emi7f,1
61911,Build a building,109,yE2Emi7f,1
61912,Paint for art,254,yE2Emi7f,1
61913,Lay on ground for walkway,81,yE2Emi7f,1
61914,Carve names into,90,yE2Emi7f,1
61915,lay for patio pavers,54,yE2Emi7f,1
61916,weapon,1,yI7c2ST0,1
61917,masonry,7,yI7c2ST0,1
61918,building material,145,yI7c2ST0,1
61919,garden border,185,yI7c2ST0,1
61920,make a well,118,yI7c2ST0,1
61921,make a fire pit,346,yI7c2ST0,1
61922,housing material,145,yI7c2ST0,1
61923,put it in toilet tank to save on water,60,YkV9xA5d,1
61924,use it to warm your feet in bed on cold night,487,YkV9xA5d,1
61925,use it to flatten cardboard that got went and bent out of shape,396,YkV9xA5d,1
61926,"use it to scour furniture you are painting, to give it scuffed up vintage look",303,YkV9xA5d,1
61927,use it to hold your toothbrush (stick it in holes in brick),34,YkV9xA5d,1
61928,use it to hold a door open,2,YkV9xA5d,1
61929,use it at bottom of bucket to keep it from blowing away in the wind (like trash can),172,YkV9xA5d,1
61930,throw it at somebody,76,YLoXKL0w,1
61931,build a house,10,YLoXKL0w,1
61932,hurt somebody,203,YLoXKL0w,1
61933,build a wall,15,YLoXKL0w,1
61934,build a fence,113,YLoXKL0w,1
61935,kill somebody,412,YLoXKL0w,1
61936,give somebody a headache,226,YLoXKL0w,1
61937,break it with something,108,YLoXKL0w,1
61938,smash it over somebody's head,70,YLoXKL0w,1
61939,lick it,66,YLoXKL0w,1
61940,break your teeth on it,476,YLoXKL0w,1
61941,Use to reach something above you,65,YMnv29gG,1
61942,Use to raise an object,11,YMnv29gG,1
61943,Use as self defense,141,YMnv29gG,1
61944,building a building,535,Yn49gHlm,1
61945,breaking a window,131,Yn49gHlm,1
61946,used in a riot,392,Yn49gHlm,1
61947,used in a garden,373,Yn49gHlm,1
61948,used in a mosaic,200,Yn49gHlm,1
61949,used to weigh something down,132,Yn49gHlm,1
61950,paper weight,22,Yn49gHlm,1
61951,conceptual art,480,Yn49gHlm,1
61952,Building,97,Yp17d9cU,1
61953,Paving,81,Yp17d9cU,1
61954,throwing,148,Yp17d9cU,1
61955,landscaping,98,Yp17d9cU,1
61956,a border for flowers,47,YpLqZ40R,1
61957,a wall,40,YpLqZ40R,1
61958,added room,513,YpLqZ40R,1
61959,driveway,33,YpLqZ40R,1
61960,steps,71,YpLqZ40R,1
61961,walk way or path,62,YpLqZ40R,1
61962,build a house,10,Yr7E95zL,1
61963,throw at something,447,Yr7E95zL,1
61964,chop in half,18,Yr7E95zL,1
61965,use as stair(s),230,Yr7E95zL,1
61966,use to hold something up,435,Yr7E95zL,1
61967,use to weigh something down,132,Yr7E95zL,1
61968,brick pathway,338,yscNNYUT,1
61969,brick around a tree for decoration,279,yscNNYUT,1
61970,crushed bricks for a driveway,576,yscNNYUT,1
61971,a house,189,YYqZo504,1
61972,a weight,36,YYqZo504,1
61973,to break something,106,YYqZo504,1
61974,to decorate a lawn,223,YYqZo504,1
61975,build a wall,15,yZL3i8hJ,1
61976,build a house,10,yZL3i8hJ,1
61977,break a window,131,yZL3i8hJ,1
61978,make a garden wall,15,yZL3i8hJ,1
61979,create a foundation,216,yZL3i8hJ,1
61980,make a sideway,298,yZL3i8hJ,1
61981,display donor names,42,yZL3i8hJ,1
61982,create a patio area,54,yZL3i8hJ,1
61983,build fence,113,yZL3i8hJ,1
61984,anchor a boat,52,yZL3i8hJ,1
61985,tie it to something to sink something in the water,110,yZL3i8hJ,1
61986,build a wall,15,z22yJ31W,1
61987,use as weight,132,z22yJ31W,1
61988,use in self defense,141,z22yJ31W,1
61989,use to step on and reach higher,230,z22yJ31W,1
61990,use for keeping things in place,195,z22yJ31W,1
61991,use to build a house,10,z75ZpTqa,1
